plant_SZ,seed_SZ,GS
CM32,M11,0.598443511
CM32,M21,0.626027858
CM32,M22,0.648365223
CM32,M32,0.619256531
CM32,M41,0.523303031
CM32,M42,0.37094418
CM32,M43,0.586386103
CM32,M44,0.603021406
CM32,M45,0.581754254
CM32,M51,0.442236137
CM32,M53,0.467464927
CM32,M54,0.503216847
CM32,M55,0.529893562
CM32,M56,0.495141794
CM32,MG11,0.714646319
CM32,MG12,0.558371469
CM32,MG13,0.568307793
CM32,NF11,0.7950929
CM32,NM11,0.353742945
CM32,NM21,0.363382565
CM32,PAD11,0.454709188
CM32,PRP11,0.839062448
CM32,SA11,0.43845015
CM32,SA12,0.36554436
CM32,SA21,0.25079103
CM32,SA22,0.215692557
CM32,SA31,0.322414487
CM32,SA32,0.377369247
CM32,SA33,0.36856502
CM32,SA41,0.205179256
CM32,SA42,0.253466021
CM32,SA43,0.251032751
CM32,UBH11,0.507300315
CM32,UBH12,0.576177336
CM32,UBH13,0.635612282
CM32,UF11,0.657144805
CM32,UF12,0.676913225
CM32,UF13,0.627425594
CM32,UF14,0.605373713
CM32,UF15,0.585512041
CM32,UF24,0.491247617
CM32,UF25,0.458197853
CM33,AP11,0.557206011
CM33,BSA11,0.378857944
CM33,BSA12,0.354659358
CM33,CM11,0.502059623
CM33,CM12,0.639369031
CM33,CM13,0.579849634
CM33,CM21,0.716227224
CM33,CM22,0.730069302
CM33,CM23,0.756747051
CM33,CM24,0.816032034
CM33,CM31,0.861952388
CM33,CM32,0.916919826
CM33,CM33,0.890165411
CM33,CM34,0.906927797
CM33,CM35,0.886008216
CM33,CP11,0.921209191
CM33,CP12,0.882695136
CM33,DM11,0.656424365
CM33,DM12,0.805800209
CM33,DM13,0.903887343
CM33,DM21,0.904392148
CM33,DM22,0.941510994
CM33,DM23,0.831697398
CM33,DMG11,0.547649746
CM33,FF11,0.732072916
CM33,FP11,0.690284447
CM33,FP12,0.560429407
CM33,KU11,0.371110126
CM33,LBH11,0.551917541
CM33,LBH12,0.448615873
CM33,LBH13,0.638467392
CM33,LBH14,0.690251016
CM33,LBH15,0.783899876
CM33,LBH16,0.723811418
CM33,LBH21,0.411174014
CM33,LF11,0.805384508
CM33,LF12,0.864569787
CM33,LF13,0.835181367
CM33,LF14,0.817516705
CM33,LF15,0.841625844
CM33,LF21,0.767508019
CM33,LF22,0.757745177
CM33,LF23,0.665600942
CM33,M11,0.595703177
CM33,M21,0.641328556
CM33,M22,0.668331545
CM33,M32,0.640153394
CM33,M41,0.543284164
CM33,M42,0.388151097
CM33,M43,0.596909982
CM33,M44,0.606439134
CM33,M45,0.580270477
CM33,M51,0.463935752
CM33,M53,0.482587419
CM33,M54,0.511892302
CM33,M55,0.532906538
CM33,M56,0.494005267
CM33,MG11,0.694278906
CM33,MG12,0.532717398
CM33,MG13,0.557287701
CM33,NF11,0.791695682
CM33,NM11,0.396684681
CM33,NM21,0.410674155
CM33,PAD11,0.498092912
CM33,PRP11,0.872352701
CM33,SA11,0.456317215
CM33,SA12,0.384200301
CM33,SA21,0.265105275
CM33,SA22,0.229646435
CM33,SA31,0.337842832
CM33,SA32,0.388625749
CM33,SA33,0.372287079
CM33,SA41,0.217045777
CM33,SA42,0.264263902
CM33,SA43,0.254732086
CM33,UBH11,0.559934884
CM33,UBH12,0.630082315
CM33,UBH13,0.687904016
CM33,UF11,0.671035852
CM33,UF12,0.690249237
CM33,UF13,0.641792813
CM33,UF14,0.618518242
CM33,UF15,0.597375377
CM33,UF24,0.507774761
CM33,UF25,0.473218748
CM34,AP11,0.418709012
CM34,BSA11,0.283352165
CM34,BSA12,0.256780248
CM34,CM11,0.370818383
CM34,CM12,0.495442416
CM34,CM13,0.442684544
CM34,CM21,0.575192187
CM34,CM22,0.592119812
CM34,CM23,0.623792317
CM34,CM24,0.69629923
CM34,CM31,0.762325522
CM34,CM32,0.854257538
CM34,CM33,0.815912065
CM34,CM34,0.89094718
CM34,CM35,0.917530787
CM34,CP11,0.880677627
CM34,CP12,0.870461031
CM34,DM11,0.513860967
CM34,DM12,0.696591971
CM34,DM13,0.829455168
CM34,DM21,0.826998845
CM34,DM22,0.908177621
CM34,DM23,0.878148892
CM34,DMG11,0.531354318
CM34,FF11,0.798255393
CM34,FP11,0.753975484
CM34,FP12,0.666228947
CM34,KU11,0.260872609
CM34,LBH11,0.421196228
CM34,LBH12,0.33382829
CM34,LBH13,0.512373806
CM34,LBH14,0.563756649
CM34,LBH15,0.677371813
CM34,LBH16,0.612990982
CM34,LBH21,0.302200132
CM34,LF11,0.72979478
CM34,LF12,0.832400434
CM34,LF13,0.862527693
CM34,LF14,0.859332659
CM34,LF15,0.881387355
CM34,LF21,0.816684858
CM34,LF22,0.812364
CM34,LF23,0.727125888
CM34,M11,0.637408351
CM34,M21,0.703775483
CM34,M22,0.686028707
CM34,M32,0.673453259
CM34,M41,0.574951581
CM34,M42,0.418813452
CM34,M43,0.645346149
CM34,M44,0.674681476
CM34,M45,0.657635895
CM34,M51,0.491882245
CM34,M53,0.523506313
CM34,M54,0.569620264
CM34,M55,0.602409585
CM34,M56,0.576784142
CM34,MG11,0.731200749
CM34,MG12,0.576085582
CM34,MG13,0.577982285
CM34,NF11,0.766207357
CM34,NM11,0.283969547
CM34,NM21,0.297952381
CM34,PAD11,0.366240659
CM34,PRP11,0.795153824
CM34,SA11,0.50894513
CM34,SA12,0.418248237
CM34,SA21,0.300567894
CM34,SA22,0.254221975
CM34,SA31,0.369991122
CM34,SA32,0.434581663
CM34,SA33,0.438041175
CM34,SA41,0.241340536
CM34,SA42,0.298090289
CM34,SA43,0.306392672
CM34,UBH11,0.443521819
CM34,UBH12,0.510210181
CM34,UBH13,0.610191772
CM34,UF11,0.731355899
CM34,UF12,0.746153034
CM34,UF13,0.70668147
CM34,UF14,0.673288038
CM34,UF15,0.648112961
CM34,UF24,0.551974832
CM34,UF25,0.516487933
CM35,AP11,0.308354305
CM35,BSA11,0.203114089
CM35,BSA12,0.178827605
CM35,CM11,0.267503024
CM35,CM12,0.375318847
CM35,CM13,0.327888059
CM35,CM21,0.450888172
CM35,CM22,0.46763952
CM35,CM23,0.498278043
CM35,CM24,0.574967627
CM35,CM31,0.651368693
CM35,CM32,0.758652402
CM35,CM33,0.708550835
CM35,CM34,0.815639723
CM35,CM35,0.901
CM35,CP11,0.811717915
CM35,CP12,0.825269379
CM35,DM11,0.39143848
CM35,DM12,0.572716539
CM35,DM13,0.719817437
CM35,DM21,0.731707488
CM35,DM22,0.83452617
CM35,DM23,0.901
CM35,DMG11,0.507912902
CM35,FF11,0.81570351
CM35,FP11,0.762937687
CM35,FP12,0.720681703
CM35,KU11,0.179305967
CM35,LBH11,0.310868135
CM35,LBH12,0.239349355
CM35,LBH13,0.398060056
CM35,LBH14,0.443740413
CM35,LBH15,0.562955502
CM35,LBH16,0.492347427
CM35,LBH21,0.214196142
CM35,LF11,0.628960711
CM35,LF12,0.740552559
CM35,LF13,0.820987016
CM35,LF14,0.825675991
CM35,LF15,0.901
CM35,LF21,0.799059693
CM35,LF22,0.808259972
CM35,LF23,0.732964954
CM35,M11,0.640342698
CM35,M21,0.688094909
CM35,M22,0.640117362
CM35,M32,0.641473218
CM35,M41,0.551284751
CM35,M42,0.40994611
CM35,M43,0.639406828
CM35,M44,0.688287112
CM35,M45,0.679890844
CM35,M51,0.466658093
CM35,M53,0.516976126
CM35,M54,0.578748935
CM35,M55,0.62248539
CM35,M56,0.608586759
CM35,MG11,0.735797283
CM35,MG12,0.600822781
CM35,MG13,0.57323127
CM35,NF11,0.719993024
CM35,NM11,0.197097479
CM35,NM21,0.209394343
CM35,PAD11,0.263851242
CM35,PRP11,0.683504257
CM35,SA11,0.502474382
CM35,SA12,0.407561296
CM35,SA21,0.299956135
CM35,SA22,0.250661512
CM35,SA31,0.366254151
CM35,SA32,0.440676798
CM35,SA33,0.464020018
CM35,SA41,0.241851514
CM35,SA42,0.304219881
CM35,SA43,0.332562073
CM35,UBH11,0.339229591
CM35,UBH12,0.397687114
CM35,UBH13,0.504484723
CM35,UF11,0.720788211
CM35,UF12,0.73620073
CM35,UF13,0.698096346
CM35,UF14,0.669263982
CM35,UF15,0.64682072
CM35,UF24,0.546683772
CM35,UF25,0.514965323
CP11,AP11,0.432131417
CP11,BSA11,0.248823028
CP11,BSA12,0.237885425
CP11,CM11,0.391481796
CP11,CM12,0.512493206
CP11,CM13,0.448805743
CP11,CM21,0.567578807
CP11,CM22,0.574982595
CP11,CM23,0.605105482
CP11,CM24,0.661647575
CP11,CM31,0.731166999
CP11,CM32,0.784121041
CP11,CM33,0.736394275
CP11,CM34,0.782673961
CP11,CM35,0.811639185
CP11,CP11,0.901
CP11,CP12,0.901
CP11,DM11,0.536278191
CP11,DM12,0.685040178
CP11,DM13,0.791416526
CP11,DM21,0.836221134
CP11,DM22,0.901
CP11,DM23,0.788396336
CP11,DMG11,0.696805181
CP11,FF11,0.804199044
CP11,FP11,0.687016188
CP11,FP12,0.558991743
CP11,KU11,0.274501887
CP11,LBH11,0.411195042
CP11,LBH12,0.315219804
CP11,LBH13,0.470302013
CP11,LBH14,0.5331121
CP11,LBH15,0.618445185
CP11,LBH16,0.565930253
CP11,LBH21,0.282972852
CP11,LF11,0.627142102
CP11,LF12,0.733177571
CP11,LF13,0.711042904
CP11,LF14,0.70511208
CP11,LF15,0.754644383
CP11,LF21,0.667133845
CP11,LF22,0.67587398
CP11,LF23,0.605420981
CP11,M11,0.65308204
CP11,M21,0.559501719
CP11,M22,0.626283378
CP11,M32,0.558088933
CP11,M41,0.464139566
CP11,M42,0.30399872
CP11,M43,0.554450476
CP11,M44,0.570909777
CP11,M45,0.573732635
CP11,M51,0.379571951
CP11,M53,0.414779835
CP11,M54,0.458223117
CP11,M55,0.505694968
CP11,M56,0.463353915
CP11,MG11,0.829978583
CP11,MG12,0.71130755
CP11,MG13,0.68497059
CP11,NF11,0.901
CP11,NM11,0.294296928
CP11,NM21,0.288081999
CP11,PAD11,0.389731852
CP11,PRP11,0.77562292
CP11,SA11,0.359725977
CP11,SA12,0.294393054
CP11,SA21,0.19054553
CP11,SA22,0.162788598
CP11,SA31,0.261185914
CP11,SA32,0.331164053
CP11,SA33,0.324703819
CP11,SA41,0.1566215
CP11,SA42,0.209854042
CP11,SA43,0.210199356
CP11,UBH11,0.394902405
CP11,UBH12,0.466140589
CP11,UBH13,0.515845594
CP11,UF11,0.552213131
CP11,UF12,0.583450294
CP11,UF13,0.5409886
CP11,UF14,0.520463693
CP11,UF15,0.517812462
CP11,UF24,0.416795195
CP11,UF25,0.388018201
CP12,AP11,0.36868404
CP12,BSA11,0.211676037
CP12,BSA12,0.200728023
CP12,CM11,0.333280332
CP12,CM12,0.443735737
CP12,CM13,0.386047018
CP12,CM21,0.494732135
CP12,CM22,0.502670897
CP12,CM23,0.535645867
CP12,CM24,0.590998322
CP12,CM31,0.668735405
CP12,CM32,0.72544964
CP12,CM33,0.675228711
CP12,CM34,0.74035095
CP12,CM35,0.789808193
CP12,CP11,0.901
CP12,CP12,0.901
CP12,DM11,0.466996352
CP12,DM12,0.626790199
CP12,DM13,0.737118975
CP12,DM21,0.785878133
CP12,DM22,0.812030759
CP12,DM23,0.786960686
CP12,DMG11,0.735770177
CP12,FF11,0.901
CP12,FP11,0.717486957
CP12,FP12,0.596644166
CP12,KU11,0.229914028
CP12,LBH11,0.353622224
CP12,LBH12,0.2682864
CP12,LBH13,0.409233923
CP12,LBH14,0.47223752
CP12,LBH15,0.555571272
CP12,LBH16,0.509743183
CP12,LBH21,0.239702954
CP12,LF11,0.569088343
CP12,LF12,0.694114035
CP12,LF13,0.680642363
CP12,LF14,0.682731875
CP12,LF15,0.736042721
CP12,LF21,0.654246436
CP12,LF22,0.669962392
CP12,LF23,0.616036895
CP12,M11,0.705789285
CP12,M21,0.563652193
CP12,M22,0.637754807
CP12,M32,0.562086722
CP12,M41,0.470876644
CP12,M42,0.306281868
CP12,M43,0.575741537
CP12,M44,0.595839292
CP12,M45,0.61175093
CP12,M51,0.384403326
CP12,M53,0.427583498
CP12,M54,0.477901096
CP12,M55,0.537396884
CP12,M56,0.491975806
CP12,MG11,0.901
CP12,MG12,0.78880416
CP12,MG13,0.745975593
CP12,NF11,0.901
CP12,NM11,0.248389077
CP12,NM21,0.243108211
CP12,PAD11,0.330664124
CP12,PRP11,0.726855441
CP12,SA11,0.361093268
CP12,SA12,0.295482389
CP12,SA21,0.191234217
CP12,SA22,0.163573135
CP12,SA31,0.265120831
CP12,SA32,0.346961794
CP12,SA33,0.343321327
CP12,SA41,0.158622231
CP12,SA42,0.219434722
CP12,SA43,0.222613459
CP12,UBH11,0.341577754
CP12,UBH12,0.41047255
CP12,UBH13,0.470773811
CP12,UF11,0.538134239
CP12,UF12,0.575301062
CP12,UF13,0.538378088
CP12,UF14,0.518567253
CP12,UF15,0.524199501
CP12,UF24,0.420255493
CP12,UF25,0.393064303
DM11,AP11,0.797482516
DM11,BSA11,0.46759216
DM11,BSA12,0.500150814
DM11,CM11,0.774059113
DM11,CM12,0.901
DM11,CM13,0.802039189
DM11,CM21,0.841748252
DM11,CM22,0.826678244
DM11,CM23,0.831120042
DM11,CM24,0.810758345
DM11,CM31,0.797306518
DM11,CM32,0.739536766
DM11,CM33,0.740660365
DM11,CM34,0.645002228
DM11,CM35,0.553247553
DM11,CP11,0.756411842
DM11,CP12,0.688267499
DM11,DM11,0.901
DM11,DM12,0.837567337
DM11,DM13,0.801826292
DM11,DM21,0.821505665
DM11,DM22,0.723007296
DM11,DM23,0.500862469
DM11,DMG11,0.550766626
DM11,FF11,0.460174955
DM11,FP11,0.392538846
DM11,FP12,0.246906576
DM11,KU11,0.63336959
DM11,LBH11,0.732064424
DM11,LBH12,0.60773247
DM11,LBH13,0.696748597
DM11,LBH14,0.756568059
DM11,LBH15,0.72792681
DM11,LBH16,0.734192482
DM11,LBH21,0.565959624
DM11,LF11,0.640441701
DM11,LF12,0.655006544
DM11,LF13,0.504398745
DM11,LF14,0.478453699
DM11,LF15,0.498057435
DM11,LF21,0.425687382
DM11,LF22,0.411448004
DM11,LF23,0.345930525
DM11,M11,0.389716954
DM11,M21,0.340448557
DM11,M22,0.457603748
DM11,M32,0.374127987
DM11,M41,0.3000355
DM11,M42,0.179680131
DM11,M43,0.329012484
DM11,M44,0.308224633
DM11,M45,0.294225304
DM11,M51,0.246993966
DM11,M53,0.242138639
DM11,M54,0.24555743
DM11,M55,0.258100053
DM11,M56,0.216624225
DM11,MG11,0.522682758
DM11,MG12,0.405471897
DM11,MG13,0.448803624
DM11,NF11,0.695289201
DM11,NM11,0.650138472
DM11,NM21,0.600782588
DM11,PAD11,0.778709994
DM11,PRP11,0.809242361
DM11,SA11,0.204350121
DM11,SA12,0.17406241
DM11,SA21,0.10087795
DM11,SA22,0.08993654
DM11,SA31,0.146984264
DM11,SA32,0.173835295
DM11,SA33,0.146332523
DM11,SA41,0.082835502
DM11,SA42,0.105558521
DM11,SA43,0.086301556
DM11,UBH11,0.608678627
DM11,UBH12,0.676126669
DM11,UBH13,0.584950622
DM11,UF11,0.335843162
DM11,UF12,0.355697073
DM11,UF13,0.320211729
DM11,UF14,0.306014548
DM11,UF15,0.301106373
DM11,UF24,0.243191549
DM11,UF25,0.220715118
DM12,AP11,0.6852047
DM12,BSA11,0.437206108
DM12,BSA12,0.438279661
DM12,CM11,0.645573615
DM12,CM12,0.76783571
DM12,CM13,0.708153988
DM12,CM21,0.799557023
DM12,CM22,0.801103791
DM12,CM23,0.82646328
DM12,CM24,0.847598
DM12,CM31,0.877940541
DM12,CM32,0.873767232
DM12,CM33,0.860468776
DM12,CM34,0.827199892
DM12,CM35,0.765533721
DM12,CP11,0.914853862
DM12,CP12,0.874736131
DM12,DM11,0.793201308
DM12,DM12,0.886249032
DM12,DM13,0.919564273
DM12,DM21,0.931240819
DM12,DM22,0.890249595
DM12,DM23,0.722707731
DM12,DMG11,0.658452595
DM12,FF11,0.685616339
DM12,FP11,0.610181713
DM12,FP12,0.43350768
DM12,KU11,0.501653475
DM12,LBH11,0.660977915
DM12,LBH12,0.542652959
DM12,LBH13,0.688551044
DM12,LBH14,0.758805206
DM12,LBH15,0.791932892
DM12,LBH16,0.778687666
DM12,LBH21,0.500594645
DM12,LF11,0.752434142
DM12,LF12,0.825161251
DM12,LF13,0.704979897
DM12,LF14,0.686557012
DM12,LF15,0.709694194
DM12,LF21,0.632424426
DM12,LF22,0.619742892
DM12,LF23,0.547557324
DM12,M11,0.586479996
DM12,M21,0.538880458
DM12,M22,0.653233551
DM12,M32,0.565803911
DM12,M41,0.469542355
DM12,M42,0.301530071
DM12,M43,0.521076122
DM12,M44,0.504368116
DM12,M45,0.4899748
DM12,M51,0.393986689
DM12,M53,0.39872662
DM12,M54,0.413317474
DM12,M55,0.437198171
DM12,M56,0.382751155
DM12,MG11,0.718212825
DM12,MG12,0.572801803
DM12,MG13,0.615815868
DM12,NF11,0.851121169
DM12,NM11,0.529582005
DM12,NM21,0.514363942
DM12,PAD11,0.642194526
DM12,PRP11,0.918873004
DM12,SA11,0.348090004
DM12,SA12,0.294574268
DM12,SA21,0.185411097
DM12,SA22,0.16295288
DM12,SA31,0.254811934
DM12,SA32,0.304343697
DM12,SA33,0.271322309
DM12,SA41,0.152046722
DM12,SA42,0.194386769
DM12,SA43,0.170737118
DM12,UBH11,0.602292831
DM12,UBH12,0.682888854
DM12,UBH13,0.68298745
DM12,UF11,0.522325137
DM12,UF12,0.550339333
DM12,UF13,0.510920757
DM12,UF14,0.487679285
DM12,UF15,0.482339425
DM12,UF24,0.399477207
DM12,UF25,0.367864726
DM13,AP11,0.552630612
DM13,BSA11,0.344757638
DM13,BSA12,0.333106493
DM13,CM11,0.507337762
DM13,CM12,0.63763872
DM13,CM13,0.57500424
DM13,CM21,0.693600891
DM13,CM22,0.701456998
DM13,CM23,0.730518435
DM13,CM24,0.77899459
DM13,CM31,0.830297267
DM13,CM32,0.871685195
DM13,CM33,0.841717524
DM13,CM34,0.858671696
DM13,CM35,0.838468635
DM13,CP11,0.921968143
DM13,CP12,0.897401942
DM13,DM11,0.662264703
DM13,DM12,0.802177415
DM13,DM13,0.888630913
DM13,DM21,0.902392707
DM13,DM22,0.91284914
DM13,DM23,0.795597503
DM13,DMG11,0.638177397
DM13,FF11,0.755219232
DM13,FP11,0.6741551
DM13,FP12,0.527509855
DM13,KU11,0.372951904
DM13,LBH11,0.535161269
DM13,LBH12,0.426453027
DM13,LBH13,0.593752521
DM13,LBH14,0.65851874
DM13,LBH15,0.733368296
DM13,LBH16,0.692116726
DM13,LBH21,0.388196968
DM13,LF11,0.733103078
DM13,LF12,0.826666707
DM13,LF13,0.768626482
DM13,LF14,0.756498961
DM13,LF15,0.784327228
DM13,LF21,0.703743949
DM13,LF22,0.696142083
DM13,LF23,0.615184339
DM13,M11,0.619038276
DM13,M21,0.59724148
DM13,M22,0.665500467
DM13,M32,0.600433576
DM13,M41,0.499809115
DM13,M42,0.332067117
DM13,M43,0.566011731
DM13,M44,0.569266146
DM13,M45,0.55819387
DM13,M51,0.418788598
DM13,M53,0.436090095
DM13,M54,0.466068114
DM13,M55,0.498413074
DM13,M56,0.454102075
DM13,MG11,0.76002126
DM13,MG12,0.611533192
DM13,MG13,0.626223407
DM13,NF11,0.844248955
DM13,NM11,0.39851486
DM13,NM21,0.394264892
DM13,PAD11,0.50423537
DM13,PRP11,0.872793074
DM13,SA11,0.395007737
DM13,SA12,0.326722072
DM13,SA21,0.214495297
DM13,SA22,0.184209911
DM13,SA31,0.284658513
DM13,SA32,0.343199048
DM13,SA33,0.325473453
DM13,SA41,0.173405432
DM13,SA42,0.221802836
DM13,SA43,0.211111448
DM13,UBH11,0.511236318
DM13,UBH12,0.587816201
DM13,UBH13,0.63227612
DM13,UF11,0.595307008
DM13,UF12,0.619734204
DM13,UF13,0.578625667
DM13,UF14,0.550254499
DM13,UF15,0.538299719
DM13,UF24,0.445093606
DM13,UF25,0.411909836
DM21,AP11,0.52658853
DM21,BSA11,0.305605446
DM21,BSA12,0.298610781
DM21,CM11,0.483350235
DM21,CM12,0.61100608
DM21,CM13,0.542309819
DM21,CM21,0.661059037
DM21,CM22,0.665635091
DM21,CM23,0.692376364
DM21,CM24,0.740392504
DM21,CM31,0.796682808
DM21,CM32,0.82879786
DM21,CM33,0.789130348
DM21,CM34,0.802313479
DM21,CM35,0.798727102
DM21,CP11,0.912706199
DM21,CP12,0.896414138
DM21,DM11,0.635774481
DM21,DM12,0.761120481
DM21,DM13,0.845474729
DM21,DM21,0.887547491
DM21,DM22,0.881423553
DM21,DM23,0.762589391
DM21,DMG11,0.691245323
DM21,FF11,0.751729784
DM21,FP11,0.646216507
DM21,FP12,0.497399426
DM21,KU11,0.350551534
DM21,LBH11,0.497157448
DM21,LBH12,0.388284366
DM21,LBH13,0.549017904
DM21,LBH14,0.614142362
DM21,LBH15,0.6869255
DM21,LBH16,0.638870576
DM21,LBH21,0.351385245
DM21,LF11,0.676782559
DM21,LF12,0.762910342
DM21,LF13,0.707676694
DM21,LF14,0.694040801
DM21,LF15,0.738525956
DM21,LF21,0.648603731
DM21,LF22,0.650156482
DM21,LF23,0.573373049
DM21,M11,0.614236904
DM21,M21,0.536591836
DM21,M22,0.620516134
DM21,M32,0.545777067
DM21,M41,0.451231057
DM21,M42,0.291647848
DM21,M43,0.52701695
DM21,M44,0.53182648
DM21,M45,0.525928523
DM21,M51,0.369612676
DM21,M53,0.394221096
DM21,M54,0.426749826
DM21,M55,0.463605213
DM21,M56,0.418021926
DM21,MG11,0.787937918
DM21,MG12,0.656409419
DM21,MG13,0.652934728
DM21,NF11,0.866116918
DM21,NM11,0.372060431
DM21,NM21,0.360526492
DM21,PAD11,0.482439859
DM21,PRP11,0.83212643
DM21,SA11,0.341297582
DM21,SA12,0.282026299
DM21,SA21,0.178833315
DM21,SA22,0.154146441
DM21,SA31,0.247634431
DM21,SA32,0.307215303
DM21,SA33,0.291732588
DM21,SA41,0.147014961
DM21,SA42,0.193446817
DM21,SA43,0.185683433
DM21,UBH11,0.465483481
DM21,UBH12,0.540355523
DM21,UBH13,0.566861066
DM21,UF11,0.532377342
DM21,UF12,0.561782377
DM21,UF13,0.517027832
DM21,UF14,0.497616153
DM21,UF15,0.492938031
DM21,UF24,0.397470634
DM21,UF25,0.368206662
DM22,AP11,0.431932447
DM22,BSA11,0.264477278
DM22,BSA12,0.246430864
DM22,CM11,0.385887292
DM22,CM12,0.511535368
DM22,CM13,0.450579955
DM22,CM21,0.580963876
DM22,CM22,0.592674311
DM22,CM23,0.621766512
DM22,CM24,0.688300821
DM22,CM31,0.754635877
DM22,CM32,0.827861058
DM22,CM33,0.782273673
DM22,CM34,0.838761999
DM22,CM35,0.901
DM22,CP11,0.901
DM22,CP12,0.901
DM22,DM11,0.532413757
DM22,DM12,0.692684579
DM22,DM13,0.814472516
DM22,DM21,0.839345214
DM22,DM22,0.901
DM22,DM23,0.82933611
DM22,DMG11,0.60069533
DM22,FF11,0.788062773
DM22,FP11,0.705278599
DM22,FP12,0.599176959
DM22,KU11,0.269831908
DM22,LBH11,0.41899332
DM22,LBH12,0.325022205
DM22,LBH13,0.495384668
DM22,LBH14,0.551186094
DM22,LBH15,0.653170681
DM22,LBH16,0.588834942
DM22,LBH21,0.292598612
DM22,LF11,0.68243358
DM22,LF12,0.778599699
DM22,LF13,0.78512399
DM22,LF14,0.777581118
DM22,LF15,0.8172885
DM22,LF21,0.735069535
DM22,LF22,0.737960046
DM22,LF23,0.653632535
DM22,M11,0.625436333
DM22,M21,0.614482381
DM22,M22,0.637624482
DM22,M32,0.598514297
DM22,M41,0.502079952
DM22,M42,0.346914739
DM22,M43,0.582046133
DM22,M44,0.606498305
DM22,M45,0.597749883
DM22,M51,0.418138155
DM22,M53,0.451930377
DM22,M54,0.496992957
DM22,M55,0.53622338
DM22,M56,0.503957748
DM22,MG11,0.767994468
DM22,MG12,0.626987479
DM22,MG13,0.612315396
DM22,NF11,0.807383902
DM22,NM11,0.290668999
DM22,NM21,0.293862286
DM22,PAD11,0.383478415
DM22,PRP11,0.786168569
DM22,SA11,0.41708906
DM22,SA12,0.340855741
DM22,SA21,0.231866326
DM22,SA22,0.196558033
DM22,SA31,0.30139934
DM22,SA32,0.366494371
DM22,SA33,0.366369139
DM22,SA41,0.188009263
DM22,SA42,0.240667074
DM22,SA43,0.246214361
DM22,UBH11,0.420844842
DM22,UBH12,0.489190422
DM22,UBH13,0.55721773
DM22,UF11,0.632090571
DM22,UF12,0.654238655
DM22,UF13,0.609441659
DM22,UF14,0.5842403
DM22,UF15,0.568974097
DM22,UF24,0.468983962
DM22,UF25,0.437267744
DM23,AP11,0.283842968
DM23,BSA11,0.193111928
DM23,BSA12,0.168644408
DM23,CM11,0.246310702
DM23,CM12,0.347341171
DM23,CM13,0.304046259
DM23,CM21,0.419250881
DM23,CM22,0.436267163
DM23,CM23,0.469635192
DM23,CM24,0.543798475
DM23,CM31,0.627079077
DM23,CM32,0.730930468
DM23,CM33,0.680381871
DM23,CM34,0.798519633
DM23,CM35,0.901
DM23,CP11,0.806738112
DM23,CP12,0.84142882
DM23,DM11,0.362846818
DM23,DM12,0.553397347
DM23,DM13,0.698820455
DM23,DM21,0.714847591
DM23,DM22,0.816555998
DM23,DM23,0.901
DM23,DMG11,0.545223244
DM23,FF11,0.901
DM23,FP11,0.822234746
DM23,FP12,0.779776113
DM23,KU11,0.1652464
DM23,LBH11,0.290650727
DM23,LBH12,0.224746319
DM23,LBH13,0.375136057
DM23,LBH14,0.422792224
DM23,LBH15,0.538858531
DM23,LBH16,0.475391522
DM23,LBH21,0.201192738
DM23,LF11,0.604502324
DM23,LF12,0.732131367
DM23,LF13,0.810901334
DM23,LF14,0.82297589
DM23,LF15,0.901
DM23,LF21,0.809750947
DM23,LF22,0.826876118
DM23,LF23,0.77450415
DM23,M11,0.715758134
DM23,M21,0.720764307
DM23,M22,0.684251348
DM23,M32,0.679693918
DM23,M41,0.593675162
DM23,M42,0.442780713
DM23,M43,0.6958478
DM23,M44,0.745298244
DM23,M45,0.746734539
DM23,M51,0.504743721
DM23,M53,0.564978885
DM23,M54,0.632341125
DM23,M55,0.68574605
DM23,M56,0.665665352
DM23,MG11,0.791122514
DM23,MG12,0.666703384
DM23,MG13,0.63789136
DM23,NF11,0.746391122
DM23,NM11,0.182671889
DM23,NM21,0.195351018
DM23,PAD11,0.241864564
DM23,PRP11,0.669098938
DM23,SA11,0.531302328
DM23,SA12,0.43694015
DM23,SA21,0.321919683
DM23,SA22,0.272190952
DM23,SA31,0.398441373
DM23,SA32,0.488828128
DM23,SA33,0.511326542
DM23,SA41,0.264846082
DM23,SA42,0.340506443
DM23,SA43,0.36912433
DM23,UBH11,0.32098751
DM23,UBH12,0.379837297
DM23,UBH13,0.495031499
DM23,UF11,0.726181653
DM23,UF12,0.752549931
DM23,UF13,0.720502152
DM23,UF14,0.695801265
DM23,UF15,0.685983822
DM23,UF24,0.582044217
DM23,UF25,0.552012799
DMG11,AP11,0.23838476
DMG11,BSA11,0.102560641
DMG11,BSA12,0.108335245
DMG11,CM11,0.228932263
DMG11,CM12,0.292080925
DMG11,CM13,0.247649785
DMG11,CM21,0.293552441
DMG11,CM22,0.290098758
DMG11,CM23,0.314077224
DMG11,CM24,0.331678292
DMG11,CM31,0.38815308
DMG11,CM32,0.393926599
DMG11,CM33,0.358066999
DMG11,CM34,0.387215567
DMG11,CM35,0.417306928
DMG11,CP11,0.5679177
DMG11,CP12,0.626195105
DMG11,DM11,0.317466628
DMG11,DM12,0.401136348
DMG11,DM13,0.446666983
DMG11,DM21,0.515819551
DMG11,DM22,0.472564999
DMG11,DM23,0.436734469
