BECvar_site,BECvar_seed,HTp_pred
futCM21,M51,0.392322546
futCM21,M53,0.405178868
futCM21,M54,0.425866243
futCM21,M55,0.452631393
futCM21,M56,0.413946886
futCM21,MG11,0.705753011
futCM21,MG12,0.591306319
futCM21,MG13,0.618508892
futCM21,NF11,0.825831686
futCM21,NM11,0.644840991
futCM21,NM21,0.62822033
futCM21,PAD11,0.754948001
futCM21,PRP11,0.867421619
futCM21,SA11,0.337347814
futCM21,SA12,0.304952984
futCM21,SA21,0.19830157
futCM21,SA22,0.184720264
futCM21,SA31,0.27787317
futCM21,SA32,0.330062974
futCM21,SA33,0.309722935
futCM21,SA41,0.180191879
futCM21,SA42,0.225581729
futCM21,SA43,0.21051963
futCM21,UBH11,0.679209632
futCM21,UBH12,0.737648413
futCM21,UBH13,0.681612808
futCM21,UF11,0.493867532
futCM21,UF12,0.521622195
futCM21,UF13,0.475106738
futCM21,UF14,0.473778983
futCM21,UF15,0.477812493
futCM21,UF24,0.397916252
futCM21,UF25,0.377345012
futCM22,AP11,0.782595934
futCM22,BSA11,0.539193531
futCM22,BSA12,0.547654366
futCM22,CM11,0.743693313
futCM22,CM12,0.846333125
futCM22,CM13,0.793642752
futCM22,CM21,0.870845121
futCM22,CM22,0.868541523
futCM22,CM23,0.876967421
futCM22,CM24,0.889622461
futCM22,CM31,0.897818838
futCM22,CM32,0.879491743
futCM22,CM33,0.865231883
futCM22,CM34,0.807592565
futCM22,CM35,0.7599141
futCM22,CP11,0.902928066
futCM22,CP12,0.861596115
futCM22,DM11,0.859761182
futCM22,DM12,0.876991065
futCM22,DM13,0.894369701
futCM22,DM21,0.923784451
futCM22,DM22,0.879985406
futCM22,DM23,0.719079113
futCM22,DMG11,0.673906968
futCM22,FF11,0.689792358
futCM22,FP11,0.614542821
futCM22,FP12,0.49249944
futCM22,KU11,0.616501387
futCM22,LBH11,0.749562598
futCM22,LBH12,0.644117404
futCM22,LBH13,0.768107846
futCM22,LBH14,0.811643523
futCM22,LBH15,0.832841215
futCM22,LBH16,0.802018003
futCM22,LBH21,0.608602422
futCM22,LF11,0.79040008
futCM22,LF12,0.789691635
futCM22,LF13,0.693761653
futCM22,LF14,0.668971166
futCM22,LF15,0.708589627
futCM22,LF21,0.627610789
futCM22,LF22,0.630846268
futCM22,LF23,0.561799527
futCM22,M11,0.605249806
futCM22,M21,0.511955154
futCM22,M22,0.609879867
futCM22,M32,0.551734
futCM22,M41,0.480609393
futCM22,M42,0.344247958
futCM22,M43,0.533599219
futCM22,M44,0.530699787
futCM22,M45,0.526900855
futCM22,M51,0.416206987
futCM22,M53,0.430997363
futCM22,M54,0.452959208
futCM22,M55,0.479605916
futCM22,M56,0.44053719
futCM22,MG11,0.717752488
futCM22,MG12,0.599076788
futCM22,MG13,0.627483637
futCM22,NF11,0.834990412
futCM22,NM11,0.636981597
futCM22,NM21,0.62768193
futCM22,PAD11,0.744424879
futCM22,PRP11,0.880065356
futCM22,SA11,0.362305087
futCM22,SA12,0.328073506
futCM22,SA21,0.216622987
futCM22,SA22,0.201720908
futCM22,SA31,0.299915443
futCM22,SA32,0.353932446
futCM22,SA33,0.333546259
futCM22,SA41,0.197018161
futCM22,SA42,0.24491206
futCM22,SA43,0.229874482
futCM22,UBH11,0.690951447
futCM22,UBH12,0.749633086
futCM22,UBH13,0.703193053
futCM22,UF11,0.523561087
futCM22,UF12,0.551964459
futCM22,UF13,0.50393066
futCM22,UF14,0.503270277
futCM22,UF15,0.506942428
futCM22,UF24,0.425129563
futCM22,UF25,0.403959264
futCM23,AP11,0.762133236
futCM23,BSA11,0.52893427
futCM23,BSA12,0.534656898
futCM23,CM11,0.723630729
futCM23,CM12,0.829712742
futCM23,CM13,0.777305874
futCM23,CM21,0.8559952
futCM23,CM22,0.855401321
futCM23,CM23,0.868457553
futCM23,CM24,0.883448299
futCM23,CM31,0.898451381
futCM23,CM32,0.88626226
futCM23,CM33,0.870793109
futCM23,CM34,0.823380889
futCM23,CM35,0.78129514
futCM23,CP11,0.918629347
futCM23,CP12,0.885121778
futCM23,DM11,0.844883161
futCM23,DM12,0.879619105
futCM23,DM13,0.903478015
futCM23,DM21,0.931375417
futCM23,DM22,0.893487908
futCM23,DM23,0.74512184
futCM23,DMG11,0.700637912
futCM23,FF11,0.726737999
futCM23,FP11,0.646689972
futCM23,FP12,0.523904461
futCM23,KU11,0.596066945
futCM23,LBH11,0.735238225
futCM23,LBH12,0.630045617
futCM23,LBH13,0.757150905
futCM23,LBH14,0.805392452
futCM23,LBH15,0.8300171
futCM23,LBH16,0.802307036
futCM23,LBH21,0.594745525
futCM23,LF11,0.793256366
futCM23,LF12,0.806345747
futCM23,LF13,0.712565438
futCM23,LF14,0.690359175
futCM23,LF15,0.73020699
futCM23,LF21,0.650031388
futCM23,LF22,0.654465714
futCM23,LF23,0.588006738
futCM23,M11,0.641093795
futCM23,M21,0.536734117
futCM23,M22,0.636797817
futCM23,M32,0.576156961
futCM23,M41,0.502717786
futCM23,M42,0.360427703
futCM23,M43,0.561481857
futCM23,M44,0.559931544
futCM23,M45,0.559478024
futCM23,M51,0.435775716
futCM23,M53,0.453712558
futCM23,M54,0.478715736
futCM23,M55,0.509867879
futCM23,M56,0.468336149
futCM23,MG11,0.753670031
futCM23,MG12,0.636482186
futCM23,MG13,0.662724104
futCM23,NF11,0.859759114
futCM23,NM11,0.618633508
futCM23,NM21,0.611843102
futCM23,PAD11,0.722832765
futCM23,PRP11,0.890478377
futCM23,SA11,0.381352304
futCM23,SA12,0.34435442
futCM23,SA21,0.228994097
futCM23,SA22,0.212734789
futCM23,SA31,0.315549979
futCM23,SA32,0.375418914
futCM23,SA33,0.355153471
futCM23,SA41,0.20788296
futCM23,SA42,0.260567855
futCM23,SA43,0.245900984
futCM23,UBH11,0.680502455
futCM23,UBH12,0.743394373
futCM23,UBH13,0.709986993
futCM23,UF11,0.543938019
futCM23,UF12,0.574578312
futCM23,UF13,0.527125392
