plant_SZ,seed_SZ,GS
CM12,UF24,0.34845386
CM12,UF25,0.324764842
CM13,AP11,0.873895616
CM13,BSA11,0.61542563
CM13,BSA12,0.644449094
CM13,CM11,0.854969703
CM13,CM12,0.918565589
CM13,CM13,0.878937404
CM13,CM21,0.902681307
CM13,CM22,0.891678049
CM13,CM23,0.893858545
CM13,CM24,0.872591309
CM13,CM31,0.855346094
CM13,CM32,0.804385151
CM13,CM33,0.811171972
CM13,CM34,0.725334906
CM13,CM35,0.640234818
CM13,CP11,0.803410234
CM13,CP12,0.74481933
CM13,DM11,0.93236485
CM13,DM12,0.889416731
CM13,DM13,0.8526593
CM13,DM21,0.860276247
CM13,DM22,0.782284062
CM13,DM23,0.593725903
CM13,DMG11,0.613131861
CM13,FF11,0.547126391
CM13,FP11,0.495581656
CM13,FP12,0.350293776
CM13,KU11,0.748449568
CM13,LBH11,0.829809973
CM13,LBH12,0.734221719
CM13,LBH13,0.799494278
CM13,LBH14,0.843169919
CM13,LBH15,0.811857187
CM13,LBH16,0.822363357
CM13,LBH21,0.700704652
CM13,LF11,0.73842027
CM13,LF12,0.7394042
CM13,LF13,0.605252385
CM13,LF14,0.580922548
CM13,LF15,0.594975322
CM13,LF21,0.533584887
CM13,LF22,0.518761193
CM13,LF23,0.457291699
CM13,M11,0.489791491
CM13,M21,0.454095454
CM13,M22,0.56237443
CM13,M32,0.49006755
CM13,M41,0.41928848
CM13,M42,0.292368842
CM13,M43,0.44219236
CM13,M44,0.419160259
CM13,M45,0.402236806
CM13,M51,0.366789397
CM13,M53,0.358676073
CM13,M54,0.359078156
CM13,M55,0.369098839
CM13,M56,0.323202387
CM13,MG11,0.592992665
CM13,MG12,0.484306686
CM13,MG13,0.5321935
CM13,NF11,0.744657798
CM13,NM11,0.762546226
CM13,NM21,0.729118374
CM13,PAD11,0.857481917
CM13,PRP11,0.857903781
CM13,SA11,0.318856457
CM13,SA12,0.286514297
CM13,SA21,0.193616784
CM13,SA22,0.179435808
CM13,SA31,0.25333892
CM13,SA32,0.282279597
CM13,SA33,0.245983613
CM13,SA41,0.16856597
CM13,SA42,0.198759621
