plant_fut_SZ,seed_SZ,HTp
futDM22,CM12,0.5194909933
futDM22,CM13,0.468036077
futDM22,CM21,0.5650828381
futDM22,CM22,0.5732054679
futDM22,CM23,0.5979030227
futDM22,CM24,0.6481525711
futDM22,CM31,0.7017331186
futDM22,CM32,0.7692063567
futDM22,CM33,0.7302382804
futDM22,CM34,0.782633289
futDM22,CM35,0.8194967187
futDM22,CP11,0.837589705
futDM22,CP12,0.8441674218
futDM22,DM11,0.5433944195
futDM22,DM12,0.6613241542
futDM22,DM13,0.7628077092
futDM22,DM21,0.7850138157
futDM22,DM22,0.8303655961
futDM22,DM23,0.7922788291
futDM22,DMG11,0.6565752693
futDM22,FF11,0.8071129954
futDM22,FP11,0.6993895444
futDM22,FP12,0.6512714336
futDM22,KU11,0.3011817066
futDM22,LBH11,0.4331729397
futDM22,LBH12,0.3444484847
futDM22,LBH13,0.4814145623
futDM22,LBH14,0.5340439762
futDM22,LBH15,0.6103463433
futDM22,LBH16,0.5665998234
futDM22,LBH21,0.3162220232
futDM22,LF11,0.6351201365
futDM22,LF12,0.7278340316
futDM22,LF13,0.7404823292
futDM22,LF14,0.736007475
futDM22,LF15,0.77309424
futDM22,LF21,0.6972746869
futDM22,LF22,0.7060295816
futDM22,LF23,0.6359806657
futDM22,M11,0.6542862805
futDM22,M21,0.5900812884
futDM22,M22,0.6057297966
futDM22,M32,0.5682960366
futDM22,M41,0.4848308594
futDM22,M42,0.3492646737
futDM22,M43,0.5732147304
futDM22,M44,0.6092860562
futDM22,M45,0.6234618525
futDM22,M51,0.4095575256
futDM22,M53,0.4511815151
futDM22,M54,0.5059793548
futDM22,M55,0.5590908795
futDM22,M56,0.5419908536
futDM22,MG11,0.8078855286
futDM22,MG12,0.721511554
futDM22,MG13,0.6664184271
futDM22,NF11,0.7939721182
futDM22,NM11,0.3236002771
futDM22,NM21,0.3219357579
futDM22,PAD11,0.4082535697
futDM22,PRP11,0.7396902058
futDM22,SA11,0.4137782485
futDM22,SA12,0.3422121815
futDM22,SA21,0.2448933387
futDM22,SA22,0.2104970547
futDM22,SA31,0.3109970249
futDM22,SA32,0.385459579
futDM22,SA33,0.4044820686
futDM22,SA41,0.2054342386
futDM22,SA42,0.2643856836
futDM22,SA43,0.2872274269
futDM22,UBH11,0.4144844483
futDM22,UBH12,0.4773780021
futDM22,UBH13,0.5329399681
futDM22,UF11,0.6115480858
futDM22,UF12,0.6271847287
futDM22,UF13,0.5883982521
futDM22,UF14,0.5643878267
futDM22,UF15,0.5546391812
futDM22,UF24,0.4603321921
futDM22,UF25,0.4349649997
futDM23,AP11,0.3293000179
futDM23,BSA11,0.2303897635
futDM23,BSA12,0.2123706829
futDM23,CM11,0.298861037
futDM23,CM12,0.394510074
futDM23,CM13,0.3563021809
futDM23,CM21,0.446662194
futDM23,CM22,0.4604147784
futDM23,CM23,0.4901188615
futDM23,CM24,0.5469211378
futDM23,CM31,0.6118230884
futDM23,CM32,0.7040406157
futDM23,CM33,0.6656854326
futDM23,CM34,0.7625821224
futDM23,CM35,0.8351243029
futDM23,CP11,0.770390728
futDM23,CP12,0.8023772017
futDM23,DM11,0.4145958602
futDM23,DM12,0.5669714756
futDM23,DM13,0.6863154487
futDM23,DM21,0.6924680329
futDM23,DM22,0.7775726954
futDM23,DM23,0.8314206951
futDM23,DMG11,0.5887558848
futDM23,FF11,0.901
futDM23,FP11,0.7751737115
futDM23,FP12,0.7762682842
futDM23,KU11,0.213213779
futDM23,LBH11,0.3375779648
futDM23,LBH12,0.2689014295
futDM23,LBH13,0.3972700783
futDM23,LBH14,0.4454244154
futDM23,LBH15,0.5331833353
futDM23,LBH16,0.4934224359
futDM23,LBH21,0.2466008346
futDM23,LF11,0.5867552168
futDM23,LF12,0.7076485629
futDM23,LF13,0.7706645323
futDM23,LF14,0.7799070688
futDM23,LF15,0.8077028262
futDM23,LF21,0.7574712999
futDM23,LF22,0.7697608762
futDM23,LF23,0.7205070287
futDM23,M11,0.7054938569
futDM23,M21,0.6779928388
futDM23,M22,0.6406134635
futDM23,M32,0.6299639888
futDM23,M41,0.5507513839
futDM23,M42,0.4206047161
futDM23,M43,0.6503811916
futDM23,M44,0.7035419013
futDM23,M45,0.7229575777
futDM23,M51,0.4728214649
futDM23,M53,0.5313803328
futDM23,M54,0.6006951571
futDM23,M55,0.662516146
futDM23,M56,0.6553437308
futDM23,MG11,0.8026519829
futDM23,MG12,0.7277478881
futDM23,MG13,0.6646642127
futDM23,NF11,0.7327520231
futDM23,NM11,0.2345957454
futDM23,NM21,0.2445679566
futDM23,PAD11,0.2937713655
futDM23,PRP11,0.6622225611
futDM23,SA11,0.5081428286
futDM23,SA12,0.4175731865
futDM23,SA21,0.3222531141
futDM23,SA22,0.2735874884
futDM23,SA31,0.3849710104
futDM23,SA32,0.4744745937
futDM23,SA33,0.5118105909
futDM23,SA41,0.2679133802
futDM23,SA42,0.341975416
futDM23,SA43,0.3852451884
futDM23,UBH11,0.3452623261
futDM23,UBH12,0.4031732767
futDM23,UBH13,0.5018108918
futDM23,UF11,0.6954599569
futDM23,UF12,0.7079225576
futDM23,UF13,0.6808127427
futDM23,UF14,0.6498623036
futDM23,UF15,0.6384394355
futDM23,UF24,0.5463995315
futDM23,UF25,0.5202848767
futDMG11,AP11,0.2921681112
futDMG11,BSA11,0.1418488764
futDMG11,BSA12,0.1534569265
futDMG11,CM11,0.2894486558
futDMG11,CM12,0.3501563695
futDMG11,CM13,0.3100874265
futDMG11,CM21,0.3384428952
futDMG11,CM22,0.3343918419
futDMG11,CM23,0.3570961511
futDMG11,CM24,0.3669058043
futDMG11,CM31,0.4110609993
futDMG11,CM32,0.4231134514
futDMG11,CM33,0.3957327439
futDMG11,CM34,0.4208530079
futDMG11,CM35,0.4413502067
futDMG11,CP11,0.5631803927
futDMG11,CP12,0.606367276
futDMG11,DM11,0.3806680805
futDMG11,DM12,0.4392144337
futDMG11,DM13,0.4759941058
futDMG11,DM21,0.5217035567
futDMG11,DM22,0.4902582653
futDMG11,DM23,0.4491337846
futDMG11,DMG11,0.8071339562
futDMG11,FF11,0.610324659
futDMG11,FP11,0.4346768076
futDMG11,FP12,0.3414039585
futDMG11,KU11,0.2101627226
futDMG11,LBH11,0.2674479802
futDMG11,LBH12,0.1994197632
futDMG11,LBH13,0.2535925149
futDMG11,LBH14,0.3105214569
futDMG11,LBH15,0.3232301513
futDMG11,LBH16,0.3303062481
futDMG11,LBH21,0.1804098948
futDMG11,LF11,0.3026917336
futDMG11,LF12,0.4104961481
futDMG11,LF13,0.3586639939
futDMG11,LF14,0.3619494426
futDMG11,LF15,0.3942755125
futDMG11,LF21,0.3365203596
futDMG11,LF22,0.3451284624
futDMG11,LF23,0.3221200505
futDMG11,M11,0.525160967
futDMG11,M21,0.2995497233
futDMG11,M22,0.3992666965
futDMG11,M32,0.3012784006
futDMG11,M41,0.2404354421
futDMG11,M42,0.1348642434
futDMG11,M43,0.3208896374
futDMG11,M44,0.3265687056
futDMG11,M45,0.3623038557
futDMG11,M51,0.1875061318
futDMG11,M53,0.2133200168
futDMG11,M54,0.2452054666
futDMG11,M55,0.2996846957
futDMG11,M56,0.2627395887
futDMG11,MG11,0.7684994115
futDMG11,MG12,0.8385225845
futDMG11,MG13,0.7147817009
futDMG11,NF11,0.6907142927
futDMG11,NM11,0.2257277126
futDMG11,NM21,0.1948213545
futDMG11,PAD11,0.2882729696
futDMG11,PRP11,0.493973873
futDMG11,SA11,0.1644164884
futDMG11,SA12,0.1289124968
futDMG11,SA21,0.0778616534
futDMG11,SA22,0.0656543391
futDMG11,SA31,0.1148783394
futDMG11,SA32,0.1690035993
futDMG11,SA33,0.1657325327
futDMG11,SA41,0.0636429653
futDMG11,SA42,0.0986438053
futDMG11,SA43,0.0997600371
futDMG11,UBH11,0.2062410443
futDMG11,UBH12,0.2585577904
futDMG11,UBH13,0.2699985387
futDMG11,UF11,0.2613662472
futDMG11,UF12,0.2841366967
futDMG11,UF13,0.2673443326
futDMG11,UF14,0.2480880124
futDMG11,UF15,0.2584872134
futDMG11,UF24,0.1961938165
futDMG11,UF25,0.1809162832
futFF11,AP11,0.2712047387
futFF11,BSA11,0.1728941712
futFF11,BSA12,0.1651494523
futFF11,CM11,0.2522658596
futFF11,CM12,0.3308695326
futFF11,CM13,0.296494136
futFF11,CM21,0.3598849651
futFF11,CM22,0.3680492344
futFF11,CM23,0.3983497321
futFF11,CM24,0.4371586431
futFF11,CM31,0.499922532
futFF11,CM32,0.5688128371
futFF11,CM33,0.5344201107
futFF11,CM34,0.6230530521
futFF11,CM35,0.6879016062
futFF11,CP11,0.6770400848
futFF11,CP12,0.7318901124
futFF11,DM11,0.3541154962
futFF11,DM12,0.4883336764
futFF11,DM13,0.5844375481
futFF11,DM21,0.5983861382
futFF11,DM22,0.6514314176
futFF11,DM23,0.7038545621
futFF11,DMG11,0.6620631265
futFF11,FF11,0.8277896142
futFF11,FP11,0.6937641966
futFF11,FP12,0.6723083804
futFF11,KU11,0.1776574884
futFF11,LBH11,0.2738468586
futFF11,LBH12,0.2121646891
futFF11,LBH13,0.3057375996
futFF11,LBH14,0.3589346902
futFF11,LBH15,0.4173330883
futFF11,LBH16,0.4027802391
futFF11,LBH21,0.1929990561
futFF11,LF11,0.4466228607
futFF11,LF12,0.5899268146
futFF11,LF13,0.6103360642
futFF11,LF14,0.6268544482
futFF11,LF15,0.6536405747
futFF11,LF21,0.6047545728
futFF11,LF22,0.6181530995
futFF11,LF23,0.592191143
futFF11,M11,0.6999053067
futFF11,M21,0.5625817143
futFF11,M22,0.5820991218
futFF11,M32,0.5280679452
futFF11,M41,0.4508546998
futFF11,M42,0.3134605798
futFF11,M43,0.560528731
futFF11,M44,0.6004113587
futFF11,M45,0.6461543039
futFF11,M51,0.3788939103
futFF11,M53,0.4308453463
futFF11,M54,0.4953779195
futFF11,M55,0.5741997005
futFF11,M56,0.5511260217
futFF11,MG11,0.8380465433
futFF11,MG12,0.8275239781
futFF11,MG13,0.7295665857
futFF11,NF11,0.7176193317
futFF11,NM11,0.1966771542
futFF11,NM21,0.1950184155
futFF11,PAD11,0.2475601236
futFF11,PRP11,0.5793573339
futFF11,SA11,0.3873845605
futFF11,SA12,0.3109095064
futFF11,SA21,0.2269841933
futFF11,SA22,0.1908045405
futFF11,SA31,0.2847320297
futFF11,SA32,0.3796812503
futFF11,SA33,0.404454128
futFF11,SA41,0.1860030644
futFF11,SA42,0.2581320512
futFF11,SA43,0.2867508392
futFF11,UBH11,0.2595954758
futFF11,UBH12,0.3158288925
futFF11,UBH13,0.3939827009
futFF11,UF11,0.5336036291
futFF11,UF12,0.5555794868
futFF11,UF13,0.5404791543
futFF11,UF14,0.5056738714
futFF11,UF15,0.5089788914
futFF11,UF24,0.422677827
futFF11,UF25,0.3993449188
futFP11,AP11,0.2988096782
futFP11,BSA11,0.2246496018
futFP11,BSA12,0.2056737688
futFP11,CM11,0.2732751782
futFP11,CM12,0.3595242824
futFP11,CM13,0.3290762467
futFP11,CM21,0.4055996157
futFP11,CM22,0.4200128175
futFP11,CM23,0.4540612931
futFP11,CM24,0.5039643258
futFP11,CM31,0.5728254028
futFP11,CM32,0.6587234739
futFP11,CM33,0.6267685
futFP11,CM34,0.7337507703
futFP11,CM35,0.8081146499
futFP11,CP11,0.7391183669
futFP11,CP12,0.7927704293
futFP11,DM11,0.3791778334
futFP11,DM12,0.5447994671
futFP11,DM13,0.6559035145
futFP11,DM21,0.6543016422
futFP11,DM22,0.7363740168
futFP11,DM23,0.8316391546
futFP11,DMG11,0.6136644007
futFP11,FF11,0.9051149731
futFP11,FP11,0.8298296903
futFP11,FP12,0.8285201982
futFP11,KU11,0.1974106163
futFP11,LBH11,0.3166467353
futFP11,LBH12,0.256195218
futFP11,LBH13,0.3711068178
futFP11,LBH14,0.4227408164
futFP11,LBH15,0.5007792715
futFP11,LBH16,0.4787791251
futFP11,LBH21,0.2360494904
futFP11,LF11,0.5534544321
futFP11,LF12,0.6995476119
futFP11,LF13,0.7490954863
futFP11,LF14,0.7687885356
futFP11,LF15,0.7894562423
futFP11,LF21,0.7578731453
futFP11,LF22,0.7721401333
futFP11,LF23,0.7547651988
futFP11,M11,0.7894121385
futFP11,M21,0.7213946263
futFP11,M22,0.6977800969
futFP11,M32,0.6779778586
futFP11,M41,0.6034172993
futFP11,M42,0.4615659172
futFP11,M43,0.7132107705
futFP11,M44,0.7611686741
futFP11,M45,0.7958074079
futFP11,M51,0.5254357702
futFP11,M53,0.5897915132
futFP11,M54,0.661318198
futFP11,M55,0.7350228865
futFP11,M56,0.7169625218
futFP11,MG11,0.842178869
futFP11,MG12,0.7878381568
futFP11,MG13,0.7330943185
futFP11,NF11,0.7380591372
futFP11,NM11,0.2196887117
futFP11,NM21,0.2317907199
futFP11,PAD11,0.266325291
futFP11,PRP11,0.6424587766
futFP11,SA11,0.551303103
futFP11,SA12,0.459226868
futFP11,SA21,0.3585412261
futFP11,SA22,0.3077688286
futFP11,SA31,0.427802906
futFP11,SA32,0.5364777333
futFP11,SA33,0.5679445529
futFP11,SA41,0.3013089937
futFP11,SA42,0.3933266504
futFP11,SA43,0.4315394729
futFP11,UBH11,0.3265094144
futFP11,UBH12,0.3858346651
futFP11,UBH13,0.5002671677
futFP11,UF11,0.6986832629
futFP11,UF12,0.7209897103
futFP11,UF13,0.7080855452
futFP11,UF14,0.6744055579
futFP11,UF15,0.6761783866
futFP11,UF24,0.588251141
futFP11,UF25,0.5628649516
futFP12,AP11,0.1915863108
futFP12,BSA11,0.1511191922
futFP12,BSA12,0.1309418199
futFP12,CM11,0.1691626946
futFP12,CM12,0.236752434
futFP12,CM13,0.2136714095
futFP12,CM21,0.2819274234
futFP12,CM22,0.2957511561
futFP12,CM23,0.3232137102
futFP12,CM24,0.3717039335
futFP12,CM31,0.4300254605
futFP12,CM32,0.5270579234
futFP12,CM33,0.4974367241
futFP12,CM34,0.6189039798
futFP12,CM35,0.7080144637
futFP12,CP11,0.5725879704
futFP12,CP12,0.619055506
futFP12,DM11,0.2496932224
futFP12,DM12,0.3907703875
futFP12,DM13,0.5040581224
futFP12,DM21,0.4890447344
futFP12,DM22,0.5959936231
futFP12,DM23,0.7241663148
futFP12,DMG11,0.4121593632
futFP12,FF11,0.7615388067
futFP12,FP11,0.7200755767
futFP12,FP12,0.8335195264
futFP12,KU11,0.1165993117
futFP12,LBH11,0.2082284306
futFP12,LBH12,0.1664723653
futFP12,LBH13,0.2641169423
futFP12,LBH14,0.2993171504
futFP12,LBH15,0.3769842676
futFP12,LBH16,0.3475062348
futFP12,LBH21,0.1522710106
futFP12,LF11,0.4471367504
futFP12,LF12,0.5718715693
futFP12,LF13,0.6706474991
futFP12,LF14,0.6976202286
futFP12,LF15,0.7041146202
futFP12,LF21,0.6907150212
futFP12,LF22,0.7058160722
futFP12,LF23,0.6861996362
futFP12,M11,0.6339231142
futFP12,M21,0.6566353381
futFP12,M22,0.5601958845
futFP12,M32,0.5889741587
futFP12,M41,0.5295491347
futFP12,M42,0.4377999178
futFP12,M43,0.6239788946
futFP12,M44,0.6987963539
futFP12,M45,0.7389597692
futFP12,M51,0.4744506686
futFP12,M53,0.5394299144
futFP12,M54,0.6231113743
futFP12,M55,0.6974735048
futFP12,M56,0.7183990545
futFP12,MG11,0.6499837377
futFP12,MG12,0.591465746
futFP12,MG13,0.5360285749
futFP12,NF11,0.5389926037
futFP12,NM11,0.131733128
futFP12,NM21,0.1462435459
futFP12,PAD11,0.1642941936
futFP12,PRP11,0.4807718677
futFP12,SA11,0.5446603619
futFP12,SA12,0.4486281868
futFP12,SA21,0.3783017635
futFP12,SA22,0.3199970705
futFP12,SA31,0.4207534445
futFP12,SA32,0.5214618918
futFP12,SA33,0.5945206978
futFP12,SA41,0.3138209226
futFP12,SA42,0.4009783334
futFP12,SA43,0.4807968365
futFP12,UBH11,0.2321525783
futFP12,UBH12,0.2754712412
futFP12,UBH13,0.389677938
futFP12,UF11,0.6720885175
futFP12,UF12,0.6781151593
futFP12,UF13,0.6739292887
futFP12,UF14,0.6367964689
futFP12,UF15,0.6244242411
futFP12,UF24,0.5569073072
futFP12,UF25,0.53703028
futKU11,AP11,0.9074470783
futKU11,BSA11,0.6051974741
futKU11,BSA12,0.6625917765
futKU11,CM11,0.9027934102
futKU11,CM12,0.9340446899
futKU11,CM13,0.899565506
futKU11,CM21,0.8897053684
futKU11,CM22,0.8684047942
futKU11,CM23,0.8623937178
futKU11,CM24,0.8221671208
futKU11,CM31,0.7987662311
futKU11,CM32,0.7111873936
futKU11,CM33,0.714419841
futKU11,CM34,0.6066912524
futKU11,CM35,0.5277415392
futKU11,CP11,0.7449757923
futKU11,CP12,0.6977185135
futKU11,DM11,0.9441441667
futKU11,DM12,0.8387290119
futKU11,DM13,0.7698914884
futKU11,DM21,0.8081955396
futKU11,DM22,0.6906385199
futKU11,DM23,0.4991357007
futKU11,DMG11,0.647301168
futKU11,FF11,0.5034117651
futKU11,FP11,0.4294740797
futKU11,FP12,0.2947881745
futKU11,KU11,0.8147887707
futKU11,LBH11,0.8402935818
futKU11,LBH12,0.74812835
futKU11,LBH13,0.7684850789
futKU11,LBH14,0.8106165658
futKU11,LBH15,0.7502671679
futKU11,LBH16,0.7669324744
futKU11,LBH21,0.7164112955
futKU11,LF11,0.6446010639
futKU11,LF12,0.6257137974
futKU11,LF13,0.4713910398
futKU11,LF14,0.4483379138
futKU11,LF15,0.479598786
futKU11,LF21,0.4127384478
futKU11,LF22,0.4126383936
futKU11,LF23,0.3684841915
futKU11,M11,0.4747419549
futKU11,M21,0.3384842752
futKU11,M22,0.4852101076
futKU11,M32,0.3972213573
futKU11,M41,0.343350242
futKU11,M42,0.2240527326
futKU11,M43,0.3764549025
futKU11,M44,0.3515700734
futKU11,M45,0.3520366018
futKU11,M51,0.2965570563
futKU11,M53,0.2927617817
futKU11,M54,0.2954334836
futKU11,M55,0.3130773465
futKU11,M56,0.2707947939
futKU11,MG11,0.5776409659
futKU11,MG12,0.4869445039
futKU11,MG13,0.5460790666
futKU11,NF11,0.7327323379
futKU11,NM11,0.8204362811
futKU11,NM21,0.7601380847
futKU11,PAD11,0.9091942466
futKU11,PRP11,0.7841280109
futKU11,SA11,0.2207781288
futKU11,SA12,0.208434493
futKU11,SA21,0.1227786818
futKU11,SA22,0.1196802295
futKU11,SA31,0.1887456103
futKU11,SA32,0.2272705634
futKU11,SA33,0.1953208482
futKU11,SA41,0.1159829307
futKU11,SA42,0.149088844
futKU11,SA43,0.1234447283
futKU11,UBH11,0.6995243572
futKU11,UBH12,0.746898779
futKU11,UBH13,0.6122760755
futKU11,UF11,0.3213248138
futKU11,UF12,0.3491749708
futKU11,UF13,0.3158577966
futKU11,UF14,0.3180730982
futKU11,UF15,0.3307697798
futKU11,UF24,0.2714580312
futKU11,UF25,0.2564169354
futLBH11,AP11,0.8567925939
futLBH11,BSA11,0.6083594437
futLBH11,BSA12,0.6307733902
futLBH11,CM11,0.8273137106
futLBH11,CM12,0.9094256808
futLBH11,CM13,0.8661158176
futLBH11,CM21,0.9115822161
futLBH11,CM22,0.9040284706
futLBH11,CM23,0.9109220837
futLBH11,CM24,0.9011953813
futLBH11,CM31,0.8994817033
futLBH11,CM32,0.8494747446
futLBH11,CM33,0.8448551933
futLBH11,CM34,0.7642439148
futLBH11,CM35,0.6994791617
futLBH11,CP11,0.8795493971
futLBH11,CP12,0.839430377
futLBH11,DM11,0.9206536316
futLBH11,DM12,0.9048859647
futLBH11,DM13,0.8854537371
futLBH11,DM21,0.9161019939
futLBH11,DM22,0.840588425
futLBH11,DM23,0.6680144826
futLBH11,DMG11,0.6987510928
futLBH11,FF11,0.6579281049
futLBH11,FP11,0.5833705673
futLBH11,FP12,0.4434489793
futLBH11,KU11,0.7132493438
futLBH11,LBH11,0.822678904
futLBH11,LBH12,0.7236758044
futLBH11,LBH13,0.8117282423
futLBH11,LBH14,0.8576376669
futLBH11,LBH15,0.8439885436
futLBH11,LBH16,0.8373898943
futLBH11,LBH21,0.6898758098
futLBH11,LF11,0.7749971429
futLBH11,LF12,0.7684580049
futLBH11,LF13,0.6360075402
futLBH11,LF14,0.6118774447
futLBH11,LF15,0.6492896018
futLBH11,LF21,0.5741014412
futLBH11,LF22,0.5771210443
futLBH11,LF23,0.5214336107
futLBH11,M11,0.6056552836
futLBH11,M21,0.4761510482
futLBH11,M22,0.6080259367
futLBH11,M32,0.5333171809
futLBH11,M41,0.4678913833
futLBH11,M42,0.3286908119
futLBH11,M43,0.5151072652
futLBH11,M44,0.4990521392
futLBH11,M45,0.4983950845
futLBH11,M51,0.4083210386
futLBH11,M53,0.4158984231
futLBH11,M54,0.4289552286
futLBH11,M55,0.4541470247
futLBH11,M56,0.4060242481
futLBH11,MG11,0.7024119392
futLBH11,MG12,0.5908073375
futLBH11,MG13,0.6414671607
futLBH11,NF11,0.8383483649
futLBH11,NM11,0.7318916658
futLBH11,NM21,0.7147893102
futLBH11,PAD11,0.8275246239
futLBH11,PRP11,0.8842760881
futLBH11,SA11,0.3341432536
futLBH11,SA12,0.3109228558
futLBH11,SA21,0.1988705603
futLBH11,SA22,0.1902053573
futLBH11,SA31,0.2852773852
futLBH11,SA32,0.3387609791
futLBH11,SA33,0.3064168435
futLBH11,SA41,0.1856206406
futLBH11,SA42,0.233739687
futLBH11,SA43,0.2075071904
futLBH11,UBH11,0.7397070819
futLBH11,UBH12,0.7976232182
futLBH11,UBH13,0.7193364156
futLBH11,UF11,0.4696384372
futLBH11,UF12,0.5027386746
futLBH11,UF13,0.4593043504
futLBH11,UF14,0.4621002975
futLBH11,UF15,0.474025607
futLBH11,UF24,0.3987242964
futLBH11,UF25,0.3793453926
futLBH12,AP11,0.9147045256
futLBH12,BSA11,0.7203455748
futLBH12,BSA12,0.7395262187
futLBH12,CM11,0.8830041573
futLBH12,CM12,0.9521789718
futLBH12,CM13,0.9251319639
futLBH12,CM21,0.9578923694
futLBH12,CM22,0.9524806818
futLBH12,CM23,0.9570461583
futLBH12,CM24,0.9375947125
futLBH12,CM31,0.9249084274
futLBH12,CM32,0.8587837823
futLBH12,CM33,0.865656539
futLBH12,CM34,0.7684335139
futLBH12,CM35,0.6895336086
futLBH12,CP11,0.8637644658
futLBH12,CP12,0.8192554017
futLBH12,DM11,0.9538471826
futLBH12,DM12,0.9325897296
futLBH12,DM13,0.8926753185
futLBH12,DM21,0.9114219121
futLBH12,DM22,0.8320811549
futLBH12,DM23,0.662462572
futLBH12,DMG11,0.6484795375
futLBH12,FF11,0.6344382972
futLBH12,FP11,0.5875201549
futLBH12,FP12,0.4413031027
futLBH12,KU11,0.7903851397
futLBH12,LBH11,0.9006907637
futLBH12,LBH12,0.8223899041
futLBH12,LBH13,0.8914440045
futLBH12,LBH14,0.9254943771
futLBH12,LBH15,0.8962081728
futLBH12,LBH16,0.8994620211
futLBH12,LBH21,0.7935742581
futLBH12,LF11,0.8203685552
futLBH12,LF12,0.7877478439
futLBH12,LF13,0.6400113197
futLBH12,LF14,0.6142486629
futLBH12,LF15,0.647232446
futLBH12,LF21,0.5820423564
futLBH12,LF22,0.5841754946
futLBH12,LF23,0.5364798359
futLBH12,M11,0.6094207237
futLBH12,M21,0.4914113313
futLBH12,M22,0.6310141143
futLBH12,M32,0.5643129107
futLBH12,M41,0.5079319967
futLBH12,M42,0.371485514
futLBH12,M43,0.5412924332
futLBH12,M44,0.5159501825
futLBH12,M45,0.5096552206
futLBH12,M51,0.4544789361
futLBH12,M53,0.4546510132
futLBH12,M54,0.4579614088
futLBH12,M55,0.4745183095
futLBH12,M56,0.4215902407
futLBH12,MG11,0.6573308003
futLBH12,MG12,0.5380006407
futLBH12,MG13,0.6145437584
futLBH12,NF11,0.8090874619
futLBH12,NM11,0.8090243578
futLBH12,NM21,0.8124926715
futLBH12,PAD11,0.8801537137
futLBH12,PRP11,0.8926726841
futLBH12,SA11,0.36315649
futLBH12,SA12,0.3507878227
futLBH12,SA21,0.2278157642
futLBH12,SA22,0.2242292094
futLBH12,SA31,0.3254090891
futLBH12,SA32,0.3752882612
futLBH12,SA33,0.3307170049
futLBH12,SA41,0.2192033362
futLBH12,SA42,0.2691148921
futLBH12,SA43,0.2299194048
futLBH12,UBH11,0.8342651039
futLBH12,UBH12,0.8814418456
futLBH12,UBH13,0.7892309262
futLBH12,UF11,0.481659113
futLBH12,UF12,0.5175802862
futLBH12,UF13,0.4748511005
futLBH12,UF14,0.4846054669
futLBH12,UF15,0.5010586669
futLBH12,UF24,0.4327384693
futLBH12,UF25,0.41484229
futLBH13,AP11,0.7970153475
futLBH13,BSA11,0.6091049099
futLBH13,BSA12,0.6036266881
futLBH13,CM11,0.7499336425
futLBH13,CM12,0.8572004644
futLBH13,CM13,0.8131736937
futLBH13,CM21,0.8969765917
futLBH13,CM22,0.9006238221
futLBH13,CM23,0.9120284633
futLBH13,CM24,0.9261360606
futLBH13,CM31,0.9331163611
futLBH13,CM32,0.9157319023
futLBH13,CM33,0.908084133
futLBH13,CM34,0.8490866449
futLBH13,CM35,0.7984115795
futLBH13,CP11,0.9172494253
futLBH13,CP12,0.8768315863
futLBH13,DM11,0.8631175699
futLBH13,DM12,0.9012903127
futLBH13,DM13,0.9191432392
futLBH13,DM21,0.9364929864
futLBH13,DM22,0.9059465255
futLBH13,DM23,0.7618849349
futLBH13,DMG11,0.641426437
futLBH13,FF11,0.712896217
futLBH13,FP11,0.6632506443
futLBH13,FP12,0.5437828276
futLBH13,KU11,0.6322706718
futLBH13,LBH11,0.7877829441
futLBH13,LBH12,0.6950762521
futLBH13,LBH13,0.8278373309
futLBH13,LBH14,0.8634815607
futLBH13,LBH15,0.887891232
futLBH13,LBH16,0.856004507
futLBH13,LBH21,0.6628557339
futLBH13,LF11,0.8568153693
futLBH13,LF12,0.8371674259
futLBH13,LF13,0.7430269561
futLBH13,LF14,0.717414992
futLBH13,LF15,0.7553517171
futLBH13,LF21,0.682854616
futLBH13,LF22,0.6878869697
futLBH13,LF23,0.6230740778
futLBH13,M11,0.644195695
futLBH13,M21,0.5646337314
futLBH13,M22,0.6556676418
futLBH13,M32,0.6150290576
futLBH13,M41,0.5493350604
futLBH13,M42,0.4162004832
futLBH13,M43,0.5967663938
futLBH13,M44,0.5929519565
futLBH13,M45,0.5844712731
futLBH13,M51,0.487047962
futLBH13,M53,0.5035527773
futLBH13,M54,0.5236661473
futLBH13,M55,0.5466537198
futLBH13,M56,0.5028883283
futLBH13,MG11,0.7100881531
futLBH13,MG12,0.5813255288
futLBH13,MG13,0.6274438048
futLBH13,NF11,0.8313268769
futLBH13,NM11,0.6551154087
futLBH13,NM21,0.6725220644
futLBH13,PAD11,0.7469876794
futLBH13,PRP11,0.8998612459
futLBH13,SA11,0.4272438948
futLBH13,SA12,0.3982229499
futLBH13,SA21,0.2725100748
futLBH13,SA22,0.2591492628
futLBH13,SA31,0.3696445081
futLBH13,SA32,0.4256730632
futLBH13,SA33,0.3984558068
futLBH13,SA41,0.2544237131
futLBH13,SA42,0.3091464042
futLBH13,SA43,0.2871688001
futLBH13,UBH11,0.7613273449
futLBH13,UBH12,0.8158023923
futLBH13,UBH13,0.7795036453
futLBH13,UF11,0.5822976594
futLBH13,UF12,0.6149135791
futLBH13,UF13,0.5636163581
futLBH13,UF14,0.5706843419
futLBH13,UF15,0.5774614189
futLBH13,UF24,0.4984743637
futLBH13,UF25,0.4779674231
futLBH14,AP11,0.7640346893
futLBH14,BSA11,0.5568194674
futLBH14,BSA12,0.5574983579
futLBH14,CM11,0.7236684953
futLBH14,CM12,0.8313662471
futLBH14,CM13,0.7834488213
futLBH14,CM21,0.8614217687
futLBH14,CM22,0.8632867785
futLBH14,CM23,0.8800265518
