plant_fut_SZ,seed_SZ,HTp
futBSA11,AP11,0.9053030942
futBSA11,BSA11,0.936678268
futBSA11,BSA12,0.921929691
futBSA11,CM11,0.8660187112
futBSA11,CM12,0.9069035927
futBSA11,CM13,0.9228537421
futBSA11,CM21,0.9376839993
futBSA11,CM22,0.9444211614
futBSA11,CM23,0.9459293093
futBSA11,CM24,0.9186464129
futBSA11,CM31,0.8885133729
futBSA11,CM32,0.807965162
futBSA11,CM33,0.8388421866
futBSA11,CM34,0.7264443865
futBSA11,CM35,0.6318818806
futBSA11,CP11,0.7521032731
futBSA11,CP12,0.705903193
futBSA11,DM11,0.8859865644
futBSA11,DM12,0.88742666
futBSA11,DM13,0.8223956465
futBSA11,DM21,0.8093429577
futBSA11,DM22,0.7474811636
futBSA11,DM23,0.6183077266
futBSA11,DMG11,0.473734579
futBSA11,FF11,0.5436343161
futBSA11,FP11,0.5713513402
futBSA11,FP12,0.425830751
futBSA11,KU11,0.8364764188
futBSA11,LBH11,0.9598262656
futBSA11,LBH12,0.9558401822
futBSA11,LBH13,0.982784287
futBSA11,LBH14,0.976520777
futBSA11,LBH15,0.9317234274
futBSA11,LBH16,0.9506614627
futBSA11,LBH21,0.9482440153
futBSA11,LF11,0.8655816379
futBSA11,LF12,0.7736934138
futBSA11,LF13,0.6226582091
futBSA11,LF14,0.5958220477
futBSA11,LF15,0.6150252519
futBSA11,LF21,0.5830129044
futBSA11,LF22,0.5826351615
futBSA11,LF23,0.5595357121
futBSA11,M11,0.5736651084
futBSA11,M21,0.5176454697
futBSA11,M22,0.6458988301
futBSA11,M32,0.6194197912
futBSA11,M41,0.5969237236
futBSA11,M42,0.4927656854
futBSA11,M43,0.5861797343
futBSA11,M44,0.5415721476
futBSA11,M45,0.5162194198
futBSA11,M51,0.5672266045
futBSA11,M53,0.5480536183
futBSA11,M54,0.5224731124
futBSA11,M55,0.5094457467
futBSA11,M56,0.4509029216
futBSA11,MG11,0.5105045712
futBSA11,MG12,0.3893297884
futBSA11,MG13,0.4988007841
futBSA11,NF11,0.6660313727
futBSA11,NM11,0.8569753574
futBSA11,NM21,0.9350772891
futBSA11,PAD11,0.8537163403
futBSA11,PRP11,0.8201166344
futBSA11,SA11,0.4425154906
futBSA11,SA12,0.464078812
futBSA11,SA21,0.3222769378
futBSA11,SA22,0.336106674
futBSA11,SA31,0.443318074
futBSA11,SA32,0.4706253109
futBSA11,SA33,0.3944998059
futBSA11,SA41,0.3304769228
futBSA11,SA42,0.3761382478
futBSA11,SA43,0.2985471435
futBSA11,UBH11,0.981638984
futBSA11,UBH12,0.9882672198
futBSA11,UBH13,0.9007695956
futBSA11,UF11,0.5042932366
futBSA11,UF12,0.5436218966
futBSA11,UF13,0.5060701597
futBSA11,UF14,0.5342185605
futBSA11,UF15,0.5597053405
futBSA11,UF24,0.519143532
futBSA11,UF25,0.5078118859
futBSA12,AP11,0.9580801469
futBSA12,BSA11,0.9161749523
futBSA12,BSA12,0.9350329553
futBSA12,CM11,0.9341221079
futBSA12,CM12,0.9528104864
futBSA12,CM13,0.9682039934
futBSA12,CM21,0.9536843031
futBSA12,CM22,0.9509691289
futBSA12,CM23,0.9479454417
futBSA12,CM24,0.9048349761
futBSA12,CM31,0.8692744296
futBSA12,CM32,0.7701485757
futBSA12,CM33,0.7992351198
futBSA12,CM34,0.6758134749
futBSA12,CM35,0.5774716538
futBSA12,CP11,0.7364201743
futBSA12,CP12,0.6890800166
futBSA12,DM11,0.9358388244
futBSA12,DM12,0.8927462658
futBSA12,DM13,0.8052064279
futBSA12,DM21,0.8040953143
futBSA12,DM22,0.7140936606
futBSA12,DM23,0.5632269654
futBSA12,DMG11,0.5109617185
futBSA12,FF11,0.5138882337
futBSA12,FP11,0.517219108
futBSA12,FP12,0.3643943384
futBSA12,KU11,0.9109065264
futBSA12,LBH11,0.9868735306
futBSA12,LBH12,0.9732349212
futBSA12,LBH13,0.9637895582
futBSA12,LBH14,0.9680923432
futBSA12,LBH15,0.8972083704
futBSA12,LBH16,0.9308248532
futBSA12,LBH21,0.9628393143
futBSA12,LF11,0.8030951761
futBSA12,LF12,0.7264098377
futBSA12,LF13,0.557372783
futBSA12,LF14,0.5314103413
futBSA12,LF15,0.5527445502
futBSA12,LF21,0.5130102359
futBSA12,LF22,0.5117233463
futBSA12,LF23,0.4873969367
futBSA12,M11,0.5432292939
futBSA12,M21,0.452840354
futBSA12,M22,0.604991696
futBSA12,M32,0.5504106461
futBSA12,M41,0.5203682622
futBSA12,M42,0.4029761331
futBSA12,M43,0.5186038483
futBSA12,M44,0.4717065291
futBSA12,M45,0.4537461856
futBSA12,M51,0.4857838418
futBSA12,M53,0.4654308455
futBSA12,M54,0.4427345911
futBSA12,M55,0.4371130285
futBSA12,M56,0.3795354931
futBSA12,MG11,0.5111621044
futBSA12,MG12,0.398285361
futBSA12,MG13,0.5077058959
futBSA12,NF11,0.6760215399
futBSA12,NM11,0.9259155772
futBSA12,NM21,0.9672724682
futBSA12,PAD11,0.9249464315
futBSA12,PRP11,0.8138451443
futBSA12,SA11,0.3618802072
futBSA12,SA12,0.3761067509
futBSA12,SA21,0.2474112401
futBSA12,SA22,0.2574884753
futBSA12,SA31,0.3551122751
futBSA12,SA32,0.386744893
futBSA12,SA33,0.3176692775
futBSA12,SA41,0.2519477816
futBSA12,SA42,0.2949812132
futBSA12,SA43,0.2281480126
futBSA12,UBH11,0.9508219252
futBSA12,UBH12,0.9637090709
futBSA12,UBH13,0.8391548566
futBSA12,UF11,0.4289725872
futBSA12,UF12,0.4663751154
futBSA12,UF13,0.4320385635
futBSA12,UF14,0.4529006913
futBSA12,UF15,0.477877104
futBSA12,UF24,0.4320945914
futBSA12,UF25,0.4194644691
futCM11,AP11,0.939482547
futCM11,BSA11,0.6485742893
futCM11,BSA12,0.7039127469
futCM11,CM11,0.9338620989
futCM11,CM12,0.9644520228
futCM11,CM13,0.9350541999
futCM11,CM21,0.9273182785
futCM11,CM22,0.9086562827
futCM11,CM23,0.902755992
futCM11,CM24,0.8661079378
futCM11,CM31,0.8429066286
futCM11,CM32,0.7551451381
futCM11,CM33,0.7605139284
futCM11,CM34,0.6505014542
futCM11,CM35,0.5666818448
futCM11,CP11,0.7820693199
futCM11,CP12,0.7327657256
futCM11,DM11,0.9738676002
futCM11,DM12,0.8827993621
futCM11,DM13,0.813307936
futCM11,DM21,0.8474197321
futCM11,DM22,0.7312341632
futCM11,DM23,0.5384708203
futCM11,DMG11,0.6579765462
futCM11,FF11,0.5336133369
futCM11,FP11,0.4669910158
futCM11,FP12,0.3197177059
futCM11,KU11,0.8459352627
futCM11,LBH11,0.8808808548
futCM11,LBH12,0.7908470044
futCM11,LBH13,0.8140176956
futCM11,LBH14,0.8545516053
futCM11,LBH15,0.7985644836
futCM11,LBH16,0.8159925771
futCM11,LBH21,0.7582462894
futCM11,LF11,0.6920102576
futCM11,LF12,0.6728786411
futCM11,LF13,0.5130599578
futCM11,LF14,0.4887381485
futCM11,LF15,0.5193839139
futCM11,LF21,0.4526046335
futCM11,LF22,0.4508691223
futCM11,LF23,0.4062703938
futCM11,M11,0.5067791282
futCM11,M21,0.3778088533
futCM11,M22,0.5317124845
futCM11,M32,0.4402303799
futCM11,M41,0.3842588514
futCM11,M42,0.2544129698
futCM11,M43,0.4155072077
futCM11,M44,0.3861903676
futCM11,M45,0.3827307595
futCM11,M51,0.3334764438
futCM11,M53,0.3271646011
futCM11,M54,0.327041327
futCM11,M55,0.3415456896
futCM11,M56,0.2971775758
futCM11,MG11,0.6003140751
futCM11,MG12,0.5004780442
futCM11,MG13,0.5683997318
futCM11,NF11,0.7611669932
futCM11,NM11,0.8552185029
futCM11,NM21,0.7988150078
futCM11,PAD11,0.9381874526
futCM11,PRP11,0.828261468
futCM11,SA11,0.2499854345
futCM11,SA12,0.2362752907
futCM11,SA21,0.1415834508
futCM11,SA22,0.1375204791
futCM11,SA31,0.2140442652
futCM11,SA32,0.2536409079
futCM11,SA33,0.2173957463
futCM11,SA41,0.1330667603
futCM11,SA42,0.1683036862
futCM11,SA43,0.1386922402
futCM11,UBH11,0.745903641
futCM11,UBH12,0.792165285
futCM11,UBH13,0.6629042983
futCM11,UF11,0.3561296758
futCM11,UF12,0.385430359
futCM11,UF13,0.3513229875
futCM11,UF14,0.3535432911
futCM11,UF15,0.3669314501
futCM11,UF24,0.3038206158
futCM11,UF25,0.2874219286
futCM12,AP11,0.8910907911
futCM12,BSA11,0.6126466061
futCM12,BSA12,0.647710175
futCM12,CM11,0.8700270834
futCM12,CM12,0.9357097908
futCM12,CM13,0.8940283751
futCM12,CM21,0.9235080834
futCM12,CM22,0.911332432
futCM12,CM23,0.91221503
futCM12,CM24,0.8945476281
futCM12,CM31,0.8844091005
futCM12,CM32,0.8210539322
futCM12,CM33,0.8186635643
futCM12,CM34,0.7257324435
futCM12,CM35,0.6531309157
futCM12,CP11,0.8506709583
futCM12,CP12,0.8044206227
futCM12,DM11,0.9474822392
futCM12,DM12,0.9012209591
futCM12,DM13,0.8650485963
futCM12,DM21,0.8995625611
futCM12,DM22,0.8069521391
futCM12,DM23,0.6203726057
futCM12,DMG11,0.6891576137
futCM12,FF11,0.6100637047
futCM12,FP11,0.5359457289
futCM12,FP12,0.3906731855
futCM12,KU11,0.7593288349
futCM12,LBH11,0.8424853527
futCM12,LBH12,0.7418682322
futCM12,LBH13,0.8110952191
futCM12,LBH14,0.8553322263
futCM12,LBH15,0.829191701
futCM12,LBH16,0.8279800747
futCM12,LBH21,0.707015352
futCM12,LF11,0.7450471995
futCM12,LF12,0.7338743088
futCM12,LF13,0.5918956026
futCM12,LF14,0.5667749192
futCM12,LF15,0.6023712445
futCM12,LF21,0.5279414777
futCM12,LF22,0.5283400037
futCM12,LF23,0.4742250641
futCM12,M11,0.5616424965
futCM12,M21,0.4362340247
futCM12,M22,0.5758170088
futCM12,M32,0.493054624
futCM12,M41,0.4296142159
futCM12,M42,0.2930023574
futCM12,M43,0.471144546
futCM12,M44,0.4502433356
futCM12,M45,0.4472158689
futCM12,M51,0.3719010856
futCM12,M53,0.3740173254
futCM12,M54,0.3821047538
futCM12,M55,0.4022911043
futCM12,M56,0.3569387508
futCM12,MG11,0.6671754116
futCM12,MG12,0.5590308086
futCM12,MG13,0.6126979811
futCM12,NF11,0.8148308437
futCM12,NM11,0.7745134817
futCM12,NM21,0.7389462459
futCM12,PAD11,0.8726571265
futCM12,PRP11,0.8692843894
futCM12,SA11,0.296072037
futCM12,SA12,0.2748940399
futCM12,SA21,0.1710806359
futCM12,SA22,0.1633763586
futCM12,SA31,0.250153908
futCM12,SA32,0.2969458799
futCM12,SA33,0.2643063296
futCM12,SA41,0.1588036554
futCM12,SA42,0.2001971888
futCM12,SA43,0.1739277992
futCM12,UBH11,0.736958581
futCM12,UBH12,0.791043362
futCM12,UBH13,0.692763929
futCM12,UF11,0.4244954126
futCM12,UF12,0.4554129453
futCM12,UF13,0.4150245319
futCM12,UF14,0.416565258
futCM12,UF15,0.4277504368
futCM12,UF24,0.3555970138
futCM12,UF25,0.3369973247
futCM13,AP11,0.9308357844
futCM13,BSA11,0.6740040545
futCM13,BSA12,0.711573083
futCM13,CM11,0.9119545078
futCM13,CM12,0.9665565098
futCM13,CM13,0.9352672256
futCM13,CM21,0.9527067836
futCM13,CM22,0.9409208368
futCM13,CM23,0.9409352949
futCM13,CM24,0.9170835122
futCM13,CM31,0.9023901471
futCM13,CM32,0.8291236613
futCM13,CM33,0.8328692514
futCM13,CM34,0.7319465373
futCM13,CM35,0.6511828458
futCM13,CP11,0.850089919
futCM13,CP12,0.8029664059
futCM13,DM11,0.9750637634
futCM13,DM12,0.9264264637
futCM13,DM13,0.8767378075
futCM13,DM21,0.9051432313
futCM13,DM22,0.8074110985
futCM13,DM23,0.6221855538
futCM13,DMG11,0.6792026178
futCM13,FF11,0.6073106062
futCM13,FP11,0.5448343459
futCM13,FP12,0.391500386
futCM13,KU11,0.813473467
futCM13,LBH11,0.8918022115
futCM13,LBH12,0.8011888355
futCM13,LBH13,0.8547399121
futCM13,LBH14,0.8955337726
futCM13,LBH15,0.8590490106
futCM13,LBH16,0.8672343747
futCM13,LBH21,0.7681478578
futCM13,LF11,0.7679886081
futCM13,LF12,0.7505135631
futCM13,LF13,0.5964333011
futCM13,LF14,0.5710936503
futCM13,LF15,0.6038725652
futCM13,LF21,0.5344181774
futCM13,LF22,0.5337558078
futCM13,LF23,0.4848929255
futCM13,M11,0.5744181342
futCM13,M21,0.4498149186
futCM13,M22,0.5996515865
futCM13,M32,0.5148595688
futCM13,M41,0.4545264272
futCM13,M42,0.3139571382
futCM13,M43,0.4898885997
futCM13,M44,0.4623113422
futCM13,M45,0.4571901019
futCM13,M51,0.3983339025
futCM13,M53,0.3954537669
futCM13,M54,0.3980436642
futCM13,M55,0.4143659785
futCM13,M56,0.3659309042
futCM13,MG11,0.6568353792
futCM13,MG12,0.5446829166
futCM13,MG13,0.614223376
futCM13,NF11,0.8128721111
futCM13,NM11,0.8294816553
futCM13,NM21,0.7985309197
futCM13,PAD11,0.9127222672
futCM13,PRP11,0.8846780071
futCM13,SA11,0.3110894359
futCM13,SA12,0.2939890572
futCM13,SA21,0.1836721214
futCM13,SA22,0.1777829293
futCM13,SA31,0.2685365194
futCM13,SA32,0.3147558237
futCM13,SA33,0.2753674958
futCM13,SA41,0.1726516101
futCM13,SA42,0.2154357415
futCM13,SA43,0.1824229306
futCM13,UBH11,0.7872495041
futCM13,UBH12,0.8372611272
futCM13,UBH13,0.7322655126
futCM13,UF11,0.4316093863
futCM13,UF12,0.4639717772
futCM13,UF13,0.4252261642
futCM13,UF14,0.4287337645
futCM13,UF15,0.4426805992
futCM13,UF24,0.372641224
futCM13,UF25,0.3542035388
futCM21,AP11,0.8687583901
futCM21,BSA11,0.6307050421
futCM21,BSA12,0.6454347732
futCM21,CM11,0.8327231094
futCM21,CM12,0.9195055553
futCM21,CM13,0.8773633008
futCM21,CM21,0.9372833161
futCM21,CM22,0.9331788175
futCM21,CM23,0.9364977768
futCM21,CM24,0.9370044011
futCM21,CM31,0.932311949
futCM21,CM32,0.8910579442
futCM21,CM33,0.8867756367
futCM21,CM34,0.8057913559
futCM21,CM35,0.7387640786
futCM21,CP11,0.8985230301
futCM21,CP12,0.8492760713
futCM21,DM11,0.9278313327
futCM21,DM12,0.9225758667
futCM21,DM13,0.9129741242
futCM21,DM21,0.9372875151
futCM21,DM22,0.8749055122
futCM21,DM23,0.7004130141
futCM21,DMG11,0.657646649
futCM21,FF11,0.6605182148
futCM21,FP11,0.602477734
futCM21,FP12,0.4642075254
futCM21,KU11,0.7158301528
futCM21,LBH11,0.8386668486
futCM21,LBH12,0.7410280482
futCM21,LBH13,0.8449216688
futCM21,LBH14,0.8816606048
futCM21,LBH15,0.8839736551
futCM21,LBH16,0.8640178789
futCM21,LBH21,0.7061850724
futCM21,LF11,0.8236146039
futCM21,LF12,0.8033936787
futCM21,LF13,0.6826143265
futCM21,LF14,0.6553689734
futCM21,LF15,0.6911724803
futCM21,LF21,0.616085561
futCM21,LF22,0.6165949334
futCM21,LF23,0.5539829645
futCM21,M11,0.5991431024
futCM21,M21,0.5095008772
futCM21,M22,0.6253619602
futCM21,M32,0.5627223778
futCM21,M41,0.4969437115
futCM21,M42,0.3580559997
futCM21,M43,0.5377744495
futCM21,M44,0.5230292191
futCM21,M45,0.5139857146
futCM21,M51,0.4357740503
futCM21,M53,0.4412015517
futCM21,M54,0.4526639943
futCM21,M55,0.4705183414
futCM21,M56,0.4276178066
futCM21,MG11,0.6851273248
futCM21,MG12,0.5605613349
futCM21,MG13,0.6132156919
futCM21,NF11,0.8263859732
futCM21,NM11,0.7355516615
futCM21,NM21,0.7266265039
futCM21,PAD11,0.8328734205
futCM21,PRP11,0.904291835
futCM21,SA11,0.3649047712
futCM21,SA12,0.3388733918
futCM21,SA21,0.2216694259
futCM21,SA22,0.2105365049
futCM21,SA31,0.3103834348
futCM21,SA32,0.3592256561
futCM21,SA33,0.3281691941
futCM21,SA41,0.2052219951
futCM21,SA42,0.2511972202
futCM21,SA43,0.2255201165
futCM21,UBH11,0.7731995378
futCM21,UBH12,0.8248038197
futCM21,UBH13,0.755027184
futCM21,UF11,0.5118793064
futCM21,UF12,0.5421025424
futCM21,UF13,0.4961806663
futCM21,UF14,0.4993780537
futCM21,UF15,0.5067024829
futCM21,UF24,0.4295149666
futCM21,UF25,0.4091637693
futCM22,AP11,0.8602452393
futCM22,BSA11,0.6390190951
futCM22,BSA12,0.647396115
futCM22,CM11,0.8207525136
futCM22,CM12,0.9127720653
futCM22,CM13,0.8716416129
futCM22,CM21,0.9387495785
futCM22,CM22,0.93753079
futCM22,CM23,0.9426907308
futCM22,CM24,0.9480906518
futCM22,CM31,0.9461410224
futCM22,CM32,0.9111716122
futCM22,CM33,0.9068668369
futCM22,CM34,0.8307021147
futCM22,CM35,0.766066142
futCM22,CP11,0.9135448258
futCM22,CP12,0.8653814755
futCM22,DM11,0.9200777819
futCM22,DM12,0.9300393148
futCM22,DM13,0.9274371293
futCM22,DM21,0.9483443756
futCM22,DM22,0.8949660511
futCM22,DM23,0.728141867
futCM22,DMG11,0.6539950814
futCM22,FF11,0.6809841448
futCM22,FP11,0.6290977779
futCM22,FP12,0.4911825347
futCM22,KU11,0.7035192407
futCM22,LBH11,0.8380699649
futCM22,LBH12,0.7424278465
futCM22,LBH13,0.8552744328
futCM22,LBH14,0.8906395517
futCM22,LBH15,0.9005909597
futCM22,LBH16,0.8771674716
futCM22,LBH21,0.7080105611
futCM22,LF11,0.8479429894
futCM22,LF12,0.8268008841
futCM22,LF13,0.7120516717
futCM22,LF14,0.6846642255
futCM22,LF15,0.7204103426
futCM22,LF21,0.6466033122
futCM22,LF22,0.6473892228
futCM22,LF23,0.5841205646
futCM22,M11,0.6184577268
futCM22,M21,0.537219447
futCM22,M22,0.6473594184
futCM22,M32,0.5903892282
futCM22,M41,0.5243666294
futCM22,M42,0.3841385284
futCM22,M43,0.5653015241
futCM22,M44,0.5516657367
futCM22,M45,0.5405865787
futCM22,M51,0.4617376756
futCM22,M53,0.4687674313
futCM22,M54,0.4809356943
futCM22,M55,0.4979783989
futCM22,M56,0.4546479117
futCM22,MG11,0.6954505349
futCM22,MG12,0.5667160205
futCM22,MG13,0.6207384595
futCM22,NF11,0.8339639667
futCM22,NM11,0.724994621
futCM22,NM21,0.7245648865
futCM22,PAD11,0.8195753868
futCM22,PRP11,0.9159620928
futCM22,SA11,0.3915765052
futCM22,SA12,0.3642545908
futCM22,SA21,0.2420144535
futCM22,SA22,0.2297726391
futCM22,SA31,0.334726233
futCM22,SA32,0.3848136884
futCM22,SA33,0.3531404558
futCM22,SA41,0.2242536559
futCM22,SA42,0.2725011025
futCM22,SA43,0.2461320564
futCM22,UBH11,0.7853585891
futCM22,UBH12,0.8368656789
futCM22,UBH13,0.7778255424
futCM22,UF11,0.5422367374
futCM22,UF12,0.573128982
futCM22,UF13,0.525800855
futCM22,UF14,0.5299899814
futCM22,UF15,0.5370456022
futCM22,UF24,0.4584603973
futCM22,UF25,0.4376240589
futCM23,AP11,0.8413629597
futCM23,BSA11,0.6295517451
futCM23,BSA12,0.6347781725
futCM23,CM11,0.8020847706
futCM23,CM12,0.8986863104
futCM23,CM13,0.8573799569
futCM23,CM21,0.9266416975
futCM23,CM22,0.9272340572
futCM23,CM23,0.9374858718
futCM23,CM24,0.9454363921
futCM23,CM31,0.9507473689
futCM23,CM32,0.9219636426
futCM23,CM33,0.9164702744
futCM23,CM34,0.8504323737
futCM23,CM35,0.7908159966
futCM23,CP11,0.9332967664
futCM23,CP12,0.8927318739
futCM23,DM11,0.9080444475
futCM23,DM12,0.9368042895
futCM23,DM13,0.9408220799
futCM23,DM21,0.9601270838
futCM23,DM22,0.9124410771
futCM23,DM23,0.7575927881
futCM23,DMG11,0.6829120905
futCM23,FF11,0.7205002661
futCM23,FP11,0.6647670153
futCM23,FP12,0.5246802557
futCM23,KU11,0.6831938939
futCM23,LBH11,0.8255896199
futCM23,LBH12,0.7293475881
futCM23,LBH13,0.8466224048
futCM23,LBH14,0.887528514
futCM23,LBH15,0.9012661868
futCM23,LBH16,0.8812063042
futCM23,LBH21,0.694881828
futCM23,LF11,0.8544964663
futCM23,LF12,0.8477708343
futCM23,LF13,0.7343053411
futCM23,LF14,0.7094270044
futCM23,LF15,0.7453872355
futCM23,LF21,0.672405749
futCM23,LF22,0.6743364567
futCM23,LF23,0.6138559493
futCM23,M11,0.657909928
futCM23,M21,0.5655424145
futCM23,M22,0.6788293688
futCM23,M32,0.619105126
futCM23,M41,0.5507814007
futCM23,M42,0.4038339933
futCM23,M43,0.5973321997
futCM23,M44,0.584470589
futCM23,M45,0.5764451061
futCM23,M51,0.4854916397
futCM23,M53,0.4955264512
futCM23,M54,0.5103946331
futCM23,M55,0.5316291528
futCM23,M56,0.4853645648
futCM23,MG11,0.7333878618
futCM23,MG12,0.6047083142
futCM23,MG13,0.6584765211
futCM23,NF11,0.8623591176
futCM23,NM11,0.7072076734
futCM23,NM21,0.7093472418
futCM23,PAD11,0.7992636828
futCM23,PRP11,0.9307345373
futCM23,SA11,0.4138389365
futCM23,SA12,0.3838978172
futCM23,SA21,0.2568601518
futCM23,SA22,0.2432979715
futCM23,SA31,0.3536142331
futCM23,SA32,0.4098776225
futCM23,SA33,0.3775745859
futCM23,SA41,0.2375720982
futCM23,SA42,0.2911144962
futCM23,SA43,0.2643582519
futCM23,UBH11,0.77673922
futCM23,UBH12,0.8334114938
futCM23,UBH13,0.7886371048
futCM23,UF11,0.5655867557
futCM23,UF12,0.5990081968
futCM23,UF13,0.5522339268
futCM23,UF14,0.5553074958
futCM23,UF15,0.564370959
futCM23,UF24,0.482824363
futCM23,UF25,0.4612593006
futCM24,AP11,0.7883772638
futCM24,BSA11,0.5909468921
futCM24,BSA12,0.5855230022
futCM24,CM11,0.7435360096
futCM24,CM12,0.8517515671
futCM24,CM13,0.8075923031
futCM24,CM21,0.8962086078
futCM24,CM22,0.9014408457
futCM24,CM23,0.9138977769
futCM24,CM24,0.9381755196
futCM24,CM31,0.9524640049
futCM24,CM32,0.9478549156
futCM24,CM33,0.9366645866
futCM24,CM34,0.890991674
futCM24,CM35,0.845078365
futCM24,CP11,0.9528686822
futCM24,CP12,0.9138514252
futCM24,DM11,0.8625749442
futCM24,DM12,0.9213220802
futCM24,DM13,0.9513983677
futCM24,DM21,0.9667250222
futCM24,DM22,0.9451529928
futCM24,DM23,0.808090407
futCM24,DMG11,0.6663416623
futCM24,FF11,0.7547403818
futCM24,FP11,0.7048287504
futCM24,FP12,0.5769862931
futCM24,KU11,0.6193113758
futCM24,LBH11,0.7784438184
futCM24,LBH12,0.6808628025
futCM24,LBH13,0.8207386098
futCM24,LBH14,0.8601808205
futCM24,LBH15,0.8993990879
futCM24,LBH16,0.8647181629
futCM24,LBH21,0.6457978596
futCM24,LF11,0.874167208
futCM24,LF12,0.8752475372
futCM24,LF13,0.7903945188
futCM24,LF14,0.7659289386
futCM24,LF15,0.8016569046
futCM24,LF21,0.7282105692
futCM24,LF22,0.7299677622
futCM24,LF23,0.6625756544
futCM24,M11,0.6737784434
futCM24,M21,0.6126791728
futCM24,M22,0.6988851552
futCM24,M32,0.6531812495
futCM24,M41,0.5815122638
futCM24,M42,0.4351081109
futCM24,M43,0.6311154894
futCM24,M44,0.6269561829
futCM24,M45,0.6154442042
futCM24,M51,0.5121652367
futCM24,M53,0.5273838205
futCM24,M54,0.5480534462
futCM24,M55,0.5690193849
futCM24,M56,0.5292142487
futCM24,MG11,0.7494649494
futCM24,MG12,0.6144051103
futCM24,MG13,0.6573783232
futCM24,NF11,0.8635612123
futCM24,NM11,0.645476525
futCM24,NM21,0.6548862049
futCM24,PAD11,0.7401633939
futCM24,PRP11,0.933064356
futCM24,SA11,0.4549741469
futCM24,SA12,0.4159321818
futCM24,SA21,0.2862982833
futCM24,SA22,0.2669818266
futCM24,SA31,0.3828438485
futCM24,SA32,0.4402470628
futCM24,SA33,0.4157539727
futCM24,SA41,0.2607553013
futCM24,SA42,0.3156870578
futCM24,SA43,0.2962441393
futCM24,UBH11,0.7498346463
futCM24,UBH12,0.8069552882
futCM24,UBH13,0.7916260095
futCM24,UF11,0.6242812586
futCM24,UF12,0.6537310014
futCM24,UF13,0.6049720877
futCM24,UF14,0.6054360514
futCM24,UF15,0.6085943784
futCM24,UF24,0.5227319611
futCM24,UF25,0.4994988269
futCM31,AP11,0.7349253471
futCM31,BSA11,0.5463193781
futCM31,BSA12,0.5376645113
futCM31,CM11,0.6916623914
futCM31,CM12,0.8049123014
futCM31,CM13,0.7595604399
futCM31,CM21,0.8523456545
futCM31,CM22,0.8598658137
futCM31,CM23,0.8784505263
futCM31,CM24,0.9104088445
futCM31,CM31,0.9381272179
futCM31,CM32,0.9494646716
futCM31,CM33,0.9329734244
futCM31,CM34,0.9101807317
futCM31,CM35,0.8802568242
futCM31,CP11,0.9717404643
