plant_SZ,seed_SZ,GS
CM12,M55,0.246326536
CM12,M56,0.208398184
CM12,MG11,0.514161926
CM12,MG12,0.403729114
CM12,MG13,0.430463432
CM12,NF11,0.671008159
CM12,NM11,0.56511562
CM12,NM21,0.521688809
CM12,PAD11,0.698949508
CM12,PRP11,0.759164517
CM12,SA11,0.188647571
CM12,SA12,0.158215883
CM12,SA21,0.091794147
CM12,SA22,0.080987773
CM12,SA31,0.133681403
CM12,SA32,0.160740776
CM12,SA33,0.139083057
CM12,SA41,0.074943905
CM12,SA42,0.096760677
CM12,SA43,0.082323101
CM12,UBH11,0.542557205
CM12,UBH12,0.609336486
CM12,UBH13,0.528501126
CM12,UF11,0.321368011
CM12,UF12,0.339890601
CM12,UF13,0.302982871
CM12,UF14,0.289315188
CM12,UF15,0.282998181
CM12,UF24,0.225898513
CM12,UF25,0.204799036
CM13,AP11,0.783769243
CM13,BSA11,0.466168004
CM13,BSA12,0.496671515
CM13,CM11,0.758665004
CM13,CM12,0.848186112
CM13,CM13,0.790243268
CM13,CM21,0.829126315
CM13,CM22,0.814869437
CM13,CM23,0.819541463
CM13,CM24,0.79755008
CM13,CM31,0.781383427
CM13,CM32,0.726694005
CM13,CM33,0.729917224
CM13,CM34,0.634458625
CM13,CM35,0.542271222
CM13,CP11,0.735176303
CM13,CP12,0.666157923
CM13,DM11,0.901
CM13,DM12,0.82016299
CM13,DM13,0.785472544
CM13,DM21,0.799523689
CM13,DM22,0.707391523
CM13,DM23,0.488064771
CM13,DMG11,0.520964086
CM13,FF11,0.443049238
CM13,FP11,0.379313056
CM13,FP12,0.241169361
CM13,KU11,0.620771252
CM13,LBH11,0.723344259
CM13,LBH12,0.601774713
CM13,LBH13,0.690069461
CM13,LBH14,0.747862873
CM13,LBH15,0.717111595
CM13,LBH16,0.724326855
CM13,LBH21,0.561727779
CM13,LF11,0.634057104
CM13,LF12,0.644046513
CM13,LF13,0.497305882
CM13,LF14,0.471196396
CM13,LF15,0.488563094
CM13,LF21,0.418220421
CM13,LF22,0.403503015
CM13,LF23,0.337300108
CM13,M11,0.373269499
CM13,M21,0.332218675
CM13,M22,0.440229309
CM13,M32,0.363988339
CM13,M41,0.291263061
CM13,M42,0.176504092
CM13,M43,0.318484229
CM13,M44,0.29976465
CM13,M45,0.285704281
CM13,M51,0.240678391
CM13,M53,0.236255157
CM13,M54,0.240106286
CM13,M55,0.252562415
CM13,M56,0.21188436
CM13,MG11,0.499123072
CM13,MG12,0.384458507
CM13,MG13,0.425339604
CM13,NF11,0.66749794
CM13,NM11,0.637654585
CM13,NM21,0.595442693
CM13,PAD11,0.762822676
CM13,PRP11,0.78992615
CM13,SA11,0.202387111
CM13,SA12,0.172310969
CM13,SA21,0.101006728
CM13,SA22,0.090073451
CM13,SA31,0.145397886
CM13,SA32,0.170923681
CM13,SA33,0.144230253
CM13,SA41,0.082797186
CM13,SA42,0.104864645
CM13,SA43,0.086074018
CM13,UBH11,0.604599166
CM13,UBH12,0.671008788
CM13,UBH13,0.58034437
CM13,UF11,0.333126623
CM13,UF12,0.35147015
CM13,UF13,0.315723053
CM13,UF14,0.301406739
CM13,UF15,0.295020685
CM13,UF24,0.23994034
CM13,UF25,0.217589357
CM21,AP11,0.698036384
CM21,BSA11,0.410183133
CM21,BSA12,0.418731289
CM21,CM11,0.654071656
CM21,CM12,0.774175089
CM21,CM13,0.703202102
CM21,CM21,0.795800634
CM21,CM22,0.789690083
CM21,CM23,0.798897653
CM21,CM24,0.809188702
CM21,CM31,0.812850961
CM21,CM32,0.792138198
CM21,CM33,0.778892172
CM21,CM34,0.711138782
CM21,CM35,0.642413512
CM21,CP11,0.805135515
CM21,CP12,0.739812996
CM21,DM11,0.792599555
CM21,DM12,0.803433009
CM21,DM13,0.820365912
CM21,DM21,0.844472993
CM21,DM22,0.788040354
CM21,DM23,0.580604361
CM21,DMG11,0.53766429
CM21,FF11,0.521139015
CM21,FP11,0.450481216
CM21,FP12,0.316522565
CM21,KU11,0.508596247
CM21,LBH11,0.644806334
CM21,LBH12,0.523180885
CM21,LBH13,0.662881672
CM21,LBH14,0.716056873
CM21,LBH15,0.734465419
CM21,LBH16,0.702924749
CM21,LBH21,0.482798747
CM21,LF11,0.682798312
CM21,LF12,0.692731453
CM21,LF13,0.583751794
CM21,LF14,0.556555782
CM21,LF15,0.584407299
CM21,LF21,0.501915315
CM21,LF22,0.491810681
CM21,LF23,0.410558564
CM21,M11,0.422201494
CM21,M21,0.389545868
CM21,M22,0.476222777
CM21,M32,0.414389296
CM21,M41,0.335342103
CM21,M42,0.214036293
CM21,M43,0.373610569
CM21,M44,0.366048704
CM21,M45,0.350616185
CM21,M51,0.277305476
CM21,M53,0.281746616
CM21,M54,0.295049652
CM21,M55,0.312391902
CM21,M56,0.272658548
CM21,MG11,0.561185551
CM21,MG12,0.432911451
CM21,MG13,0.458913679
CM21,NF11,0.713174142
CM21,NM11,0.525717341
CM21,NM21,0.504847131
CM21,PAD11,0.658027209
CM21,PRP11,0.806753924
CM21,SA11,0.246926868
CM21,SA12,0.208902321
CM21,SA21,0.127440036
CM21,SA22,0.112567273
