BECvar_site,BECvar_seed,HTp_pred
BSA12,DM21,0.851843678
BSA12,DM22,0.79783222
BSA12,DM23,0.653116063
BSA12,DMG11,0.503766288
BSA12,FF11,0.560248055
BSA12,FP11,0.589792682
BSA12,FP12,0.444656079
BSA12,KU11,0.87696708
BSA12,LBH11,0.964649997
BSA12,LBH12,0.923357599
BSA12,LBH13,0.961942961
BSA12,LBH14,0.973064809
BSA12,LBH15,0.932287086
BSA12,LBH16,0.958753005
BSA12,LBH21,0.904731597
BSA12,LF11,0.87703402
BSA12,LF12,0.829873348
BSA12,LF13,0.69445572
BSA12,LF14,0.669136873
BSA12,LF15,0.666640905
BSA12,LF21,0.642506417
BSA12,LF22,0.625405747
BSA12,LF23,0.593480134
BSA12,M11,0.568060652
BSA12,M21,0.587954789
BSA12,M22,0.671797163
BSA12,M32,0.65309879
BSA12,M41,0.613423849
BSA12,M42,0.53299848
BSA12,M43,0.600487019
BSA12,M44,0.562751749
BSA12,M45,0.527229209
BSA12,M51,0.583362801
BSA12,M53,0.576178429
BSA12,M54,0.552901972
BSA12,M55,0.542201374
BSA12,M56,0.467712556
BSA12,MG11,0.534658897
BSA12,MG12,0.417111018
BSA12,MG13,0.504796131
BSA12,NF11,0.68714787
BSA12,NM11,0.892195775
BSA12,NM21,0.907799604
BSA12,PAD11,0.937923202
BSA12,PRP11,0.882081776
BSA12,SA11,0.528117895
BSA12,SA12,0.531734
BSA12,SA21,0.432009202
BSA12,SA22,0.44191311
BSA12,SA31,0.508837915
BSA12,SA32,0.520434371
BSA12,SA33,0.433727195
BSA12,SA41,0.429646185
BSA12,SA42,0.47084041
BSA12,SA43,0.378221532
BSA12,UBH11,0.93909218
BSA12,UBH12,0.962892513
BSA12,UBH13,0.907888412
BSA12,UF11,0.589167739
BSA12,UF12,0.616285511
BSA12,UF13,0.583922515
BSA12,UF14,0.591706534
BSA12,UF15,0.597946346
BSA12,UF24,0.584330062
BSA12,UF25,0.56544896
CM11,AP11,0.8673354
CM11,BSA11,0.641653123
CM11,BSA12,0.654646861
CM11,CM11,0.850807221
CM11,CM12,0.912395691
CM11,CM13,0.872843757
CM11,CM21,0.900109878
CM11,CM22,0.891722786
CM11,CM23,0.898438891
CM11,CM24,0.881931412
CM11,CM31,0.87342062
CM11,CM32,0.832090551
CM11,CM33,0.838359238
CM11,CM34,0.768714765
CM11,CM35,0.698490194
CM11,CP11,0.838093054
CM11,CP12,0.795695319
CM11,DM11,0.927466728
CM11,DM12,0.901756952
CM11,DM13,0.875239185
CM11,DM21,0.881066647
CM11,DM22,0.8167521
CM11,DM23,0.668420891
CM11,DMG11,0.659832075
CM11,FF11,0.637685046
CM11,FP11,0.602310513
CM11,FP12,0.459291644
CM11,KU11,0.743799019
CM11,LBH11,0.827791547
CM11,LBH12,0.737420844
CM11,LBH13,0.811252477
CM11,LBH14,0.857453035
CM11,LBH15,0.832965384
CM11,LBH16,0.846277025
CM11,LBH21,0.707331917
CM11,LF11,0.777066103
CM11,LF12,0.78637903
CM11,LF13,0.664565188
CM11,LF14,0.644366757
CM11,LF15,0.660893059
CM11,LF21,0.611815645
CM11,LF22,0.604585057
CM11,LF23,0.564315952
CM11,M11,0.614042194
CM11,M21,0.54048967
CM11,M22,0.642309054
CM11,M32,0.588472448
CM11,M41,0.527981973
CM11,M42,0.419284695
CM11,M43,0.561917599
CM11,M44,0.541116608
CM11,M45,0.527093524
CM11,M51,0.477113262
CM11,M53,0.495371128
CM11,M54,0.500165647
CM11,M55,0.521141901
CM11,M56,0.445454385
CM11,MG11,0.662512093
CM11,MG12,0.564107731
CM11,MG13,0.616739482
CM11,NF11,0.792311157
CM11,NM11,0.75760281
CM11,NM21,0.728943834
CM11,PAD11,0.855044479
CM11,PRP11,0.879295137
CM11,SA11,0.436677331
CM11,SA12,0.416473709
CM11,SA21,0.320847788
CM11,SA22,0.317012447
CM11,SA31,0.395537283
CM11,SA32,0.440425049
CM11,SA33,0.380517124
CM11,SA41,0.310341623
CM11,SA42,0.368917666
CM11,SA43,0.314376115
CM11,UBH11,0.752152038
CM11,UBH12,0.80934665
CM11,UBH13,0.759178173
CM11,UF11,0.536800769
CM11,UF12,0.568831339
CM11,UF13,0.531336821
CM11,UF14,0.530528676
CM11,UF15,0.539276519
CM11,UF24,0.497891243
CM11,UF25,0.476868988
CM12,AP11,0.790911082
CM12,BSA11,0.560377375
