plant_SZ,seed_SZ,GS
BSA11,DM22,0.747412106
BSA11,DM23,0.599703447
BSA11,DMG11,0.444997028
BSA11,FF11,0.496427096
BSA11,FP11,0.525924788
BSA11,FP12,0.376779217
BSA11,KU11,0.840875099
BSA11,LBH11,0.958616884
BSA11,LBH12,0.942617076
BSA11,LBH13,0.972037404
BSA11,LBH14,0.972354384
BSA11,LBH15,0.921485544
BSA11,LBH16,0.951400332
BSA11,LBH21,0.931857471
BSA11,LF11,0.862371674
BSA11,LF12,0.790284444
BSA11,LF13,0.645807309
BSA11,LF14,0.618298718
BSA11,LF15,0.616333602
BSA11,LF21,0.591215635
BSA11,LF22,0.572543256
BSA11,LF23,0.532245287
BSA11,M11,0.496771729
BSA11,M21,0.532516163
BSA11,M22,0.625169699
BSA11,M32,0.601882679
BSA11,M41,0.559750702
BSA11,M42,0.460087214
BSA11,M43,0.535494303
BSA11,M44,0.492962386
BSA11,M45,0.454197424
BSA11,M51,0.529379109
BSA11,M53,0.499846812
BSA11,M54,0.470942948
BSA11,M55,0.451774427
BSA11,M56,0.394213256
BSA11,MG11,0.47178343
BSA11,MG12,0.353432172
BSA11,MG13,0.444102542
BSA11,NF11,0.631889089
BSA11,NM11,0.859716998
BSA11,NM21,0.923110889
BSA11,PAD11,0.869807634
BSA11,PRP11,0.833909968
BSA11,SA11,0.455855504
BSA11,SA12,0.453071842
BSA11,SA21,0.337450585
BSA11,SA22,0.336055866
BSA11,SA31,0.416492152
BSA11,SA32,0.419165771
BSA11,SA33,0.346295998
BSA11,SA41,0.318172085
BSA11,SA42,0.341664797
BSA11,SA43,0.268248503
BSA11,UBH11,0.965199192
BSA11,UBH12,0.977583143
BSA11,UBH13,0.901717663
BSA11,UF11,0.534302182
BSA11,UF12,0.557685437
BSA11,UF13,0.524925247
BSA11,UF14,0.531055265
BSA11,UF15,0.531279653
BSA11,UF24,0.505320279
BSA11,UF25,0.483232252
BSA12,AP11,0.956228355
BSA12,BSA11,0.895116435
BSA12,BSA12,0.912551548
BSA12,CM11,0.93711647
BSA12,CM12,0.958310144
BSA12,CM13,0.969517013
BSA12,CM21,0.948156823
BSA12,CM22,0.944822622
BSA12,CM23,0.942063829
BSA12,CM24,0.89483152
BSA12,CM31,0.849870153
BSA12,CM32,0.767056708
BSA12,CM33,0.804163072
BSA12,CM34,0.685564891
BSA12,CM35,0.573115973
BSA12,CP11,0.706052239
BSA12,CP12,0.643370676
BSA12,DM11,0.947677147
BSA12,DM12,0.894950133
BSA12,DM13,0.808642327
BSA12,DM21,0.782687318
BSA12,DM22,0.704792894
BSA12,DM23,0.539297953
BSA12,DMG11,0.460329091
BSA12,FF11,0.457755501
BSA12,FP11,0.467964545
BSA12,FP12,0.317501338
BSA12,KU11,0.904559948
BSA12,LBH11,0.978674925
BSA12,LBH12,0.955381945
BSA12,LBH13,0.947747078
BSA12,LBH14,0.956857788
BSA12,LBH15,0.88027447
BSA12,LBH16,0.926198121
BSA12,LBH21,0.94323787
BSA12,LF11,0.796895176
BSA12,LF12,0.737877761
BSA12,LF13,0.57681785
BSA12,LF14,0.550035591
BSA12,LF15,0.549717852
BSA12,LF21,0.518260322
BSA12,LF22,0.499342424
BSA12,LF23,0.459411259
BSA12,M11,0.457537947
BSA12,M21,0.464719592
BSA12,M22,0.576950103
BSA12,M32,0.530757522
BSA12,M41,0.483920947
BSA12,M42,0.375683429
BSA12,M43,0.467338373
BSA12,M44,0.423809474
BSA12,M45,0.392360267
BSA12,M51,0.450514039
BSA12,M53,0.420998843
BSA12,M54,0.395124436
BSA12,M55,0.382415012
BSA12,M56,0.327582029
BSA12,MG11,0.457252169
BSA12,MG12,0.347542323
BSA12,MG13,0.435506949
BSA12,NF11,0.623168391
BSA12,NM11,0.919122159
BSA12,NM21,0.950245662
BSA12,PAD11,0.929398379
BSA12,PRP11,0.817095111
BSA12,SA11,0.374928345
BSA12,SA12,0.368258925
BSA12,SA21,0.262451569
BSA12,SA22,0.259984142
BSA12,SA31,0.333835686
BSA12,SA32,0.342017952
BSA12,SA33,0.276836705
BSA12,SA41,0.244236585
BSA12,SA42,0.267694428
BSA12,SA43,0.20482206
BSA12,UBH11,0.931897187
BSA12,UBH12,0.94896085
BSA12,UBH13,0.840158541
BSA12,UF11,0.456445988
BSA12,UF12,0.478517704
BSA12,UF13,0.448715703
BSA12,UF14,0.449571985
BSA12,UF15,0.450850036
BSA12,UF24,0.420283565
BSA12,UF25,0.3984115
CM11,AP11,0.917323306
CM11,BSA11,0.640223047
CM11,BSA12,0.686590934
CM11,CM11,0.911035445
CM11,CM12,0.946476023
CM11,CM13,0.914799962
CM11,CM21,0.909075654
CM11,CM22,0.892229459
CM11,CM23,0.887583561
CM11,CM24,0.850820736
CM11,CM31,0.821525779
CM11,CM32,0.749656577
CM11,CM33,0.76186365
CM11,CM34,0.659296543
CM11,CM35,0.565743938
CM11,CP11,0.747259282
CM11,CP12,0.685349942
CM11,DM11,0.958328781
CM11,DM12,0.872647261
CM11,DM13,0.808361366
CM11,DM21,0.818263312
CM11,DM22,0.719297272
CM11,DM23,0.522931593
CM11,DMG11,0.585927117
CM11,FF11,0.482670801
CM11,FP11,0.434607661
CM11,FP12,0.290549495
CM11,KU11,0.820745565
CM11,LBH11,0.861154205
CM11,LBH12,0.771866515
CM11,LBH13,0.801080486
CM11,LBH14,0.840984156
CM11,LBH15,0.785481677
CM11,LBH16,0.808889745
CM11,LBH21,0.739770802
CM11,LF11,0.692313633
CM11,LF12,0.682919292
CM11,LF13,0.533843165
CM11,LF14,0.509343878
CM11,LF15,0.522225499
CM11,LF21,0.464722541
CM11,LF22,0.449790338
CM11,LF23,0.395787247
CM11,M11,0.44022022
CM11,M21,0.395848781
CM11,M22,0.516953614
CM11,M32,0.437626253
CM11,M41,0.373674117
CM11,M42,0.253321634
CM11,M43,0.390022708
CM11,M44,0.361590812
CM11,M45,0.345495216
CM11,M51,0.326369865
CM11,M53,0.312983909
CM11,M54,0.308041238
CM11,M55,0.314360337
CM11,M56,0.270801298
CM11,MG11,0.537478139
CM11,MG12,0.436328822
CM11,MG13,0.492162097
CM11,NF11,0.699400231
CM11,NM11,0.828992243
CM11,NM21,0.776393518
CM11,PAD11,0.915755634
CM11,PRP11,0.821465197
CM11,SA11,0.270645084
CM11,SA12,0.245975233
CM11,SA21,0.160658838
CM11,SA22,0.150555611
CM11,SA31,0.216292213
CM11,SA32,0.240451745
CM11,SA33,0.203230359
CM11,SA41,0.140870029
CM11,SA42,0.166371457
CM11,SA43,0.135525305
CM11,UBH11,0.736566953
CM11,UBH12,0.782137936
CM11,UBH13,0.66990616
CM11,UF11,0.38564815
CM11,UF12,0.404526794
CM11,UF13,0.373572888
CM11,UF14,0.363146231
CM11,UF15,0.360944222
CM11,UF24,0.310197774
CM11,UF25,0.288435612
CM12,AP11,0.867204953
CM12,BSA11,0.600025418
CM12,BSA12,0.627335833
CM12,CM11,0.845652305
CM12,CM12,0.913440865
CM12,CM13,0.868850201
CM12,CM21,0.90132789
CM12,CM22,0.890218371
CM12,CM23,0.891953091
CM12,CM24,0.874513954
CM12,CM31,0.859723894
CM12,CM32,0.809742171
CM12,CM33,0.812784534
CM12,CM34,0.728411167
CM12,CM35,0.647738053
CM12,CP11,0.814050603
CM12,CP12,0.756090021
CM12,DM11,0.926629385
CM12,DM12,0.886037608
CM12,DM13,0.85453489
CM12,DM21,0.86878964
CM12,DM22,0.790429224
CM12,DM23,0.601218638
CM12,DMG11,0.626317436
CM12,FF11,0.556625417
CM12,FP11,0.501250663
CM12,FP12,0.356524404
CM12,KU11,0.735316198
CM12,LBH11,0.817841429
CM12,LBH12,0.719298435
CM12,LBH13,0.793391375
CM12,LBH14,0.836563419
CM12,LBH15,0.811501938
CM12,LBH16,0.814220739
CM12,LBH21,0.684702656
CM12,LF11,0.738974984
CM12,LF12,0.737381224
CM12,LF13,0.607654743
CM12,LF14,0.583049247
CM12,LF15,0.60109286
CM12,LF21,0.536672536
CM12,LF22,0.52391296
CM12,LF23,0.461245391
CM12,M11,0.495584984
CM12,M21,0.45258652
CM12,M22,0.561588072
CM12,M32,0.489184661
CM12,M41,0.41865626
CM12,M42,0.291661098
CM12,M43,0.444538964
CM12,M44,0.423103145
CM12,M45,0.406814205
CM12,M51,0.364905624
CM12,M53,0.359068623
CM12,M54,0.361201546
CM12,M55,0.372305111
CM12,M56,0.327016101
CM12,MG11,0.605213495
CM12,MG12,0.496343863
CM12,MG13,0.541269779
CM12,NF11,0.756506995
CM12,NM11,0.747817072
CM12,NM21,0.713143093
CM12,PAD11,0.849238131
CM12,PRP11,0.857970745
CM12,SA11,0.316408031
CM12,SA12,0.284510821
CM12,SA21,0.191230777
CM12,SA22,0.17733798
CM12,SA31,0.252383327
CM12,SA32,0.282747346
CM12,SA33,0.247956322
CM12,SA41,0.167366068
CM12,SA42,0.198239719
CM12,SA43,0.169896123
CM12,UBH11,0.722978674
CM12,UBH12,0.775503612
CM12,UBH13,0.692113626
CM12,UF11,0.451558235
CM12,UF12,0.47190899
CM12,UF13,0.435391873
CM12,UF14,0.42424303
CM12,UF15,0.419789072
CM12,UF24,0.360921934
CM12,UF25,0.337032889
CM13,AP11,0.907971923
CM13,BSA11,0.660471256
CM13,BSA12,0.691272132
CM13,CM11,0.890254337
CM13,CM12,0.94632831
CM13,CM13,0.912862747
CM13,CM21,0.929161259
CM13,CM22,0.918263362
CM13,CM23,0.918841691
CM13,CM24,0.893261256
CM13,CM31,0.871311531
CM13,CM32,0.812802612
CM13,CM33,0.82388074
CM13,CM34,0.730362171
CM13,CM35,0.638854871
CM13,CP11,0.804034574
CM13,CP12,0.743145988
CM13,DM11,0.957365834
CM13,DM12,0.909133991
CM13,DM13,0.862456843
CM13,DM21,0.866619843
CM13,DM22,0.784164261
CM13,DM23,0.593775183
CM13,DMG11,0.604064713
CM13,FF11,0.541648385
CM13,FP11,0.498212831
CM13,FP12,0.347592579
CM13,KU11,0.791149479
CM13,LBH11,0.868466535
CM13,LBH12,0.778760172
CM13,LBH13,0.834457042
CM13,LBH14,0.874675373
CM13,LBH15,0.836235732
CM13,LBH16,0.85177391
CM13,LBH21,0.746267199
CM13,LF11,0.757395253
CM13,LF12,0.750649276
CM13,LF13,0.608504453
CM13,LF14,0.58329517
CM13,LF15,0.595786501
CM13,LF21,0.537330932
CM13,LF22,0.521511403
CM13,LF23,0.462490239
CM13,M11,0.49260497
CM13,M21,0.461131547
CM13,M22,0.574845392
CM13,M32,0.502173639
CM13,M41,0.433260826
CM13,M42,0.304782469
CM13,M43,0.451191398
CM13,M44,0.423925671
CM13,M45,0.404505722
CM13,M51,0.381649323
CM13,M53,0.369982057
CM13,M54,0.366421675
CM13,M55,0.373022098
CM13,M56,0.325542254
CM13,MG11,0.582902379
CM13,MG12,0.471440689
CM13,MG13,0.528358986
CM13,NF11,0.741877771
CM13,NM11,0.80507244
CM13,NM21,0.774081374
CM13,PAD11,0.891920195
CM13,PRP11,0.869503613
CM13,SA11,0.327668647
CM13,SA12,0.297931546
CM13,SA21,0.201711174
CM13,SA22,0.188548568
CM13,SA31,0.264023667
CM13,SA32,0.29095815
CM13,SA33,0.250405553
CM13,SA41,0.177067992
CM13,SA42,0.206829449
CM13,SA43,0.17256447
CM13,UBH11,0.770611278
CM13,UBH12,0.819452684
CM13,UBH13,0.729658951
CM13,UF11,0.455896022
CM13,UF12,0.475647923
CM13,UF13,0.441352346
CM13,UF14,0.429962245
CM13,UF15,0.425718041
CM13,UF24,0.37106766
CM13,UF25,0.346567092
CM21,AP11,0.845287228
CM21,BSA11,0.60997839
CM21,BSA12,0.617885986
CM21,CM11,0.808461697
CM21,CM12,0.897345889
CM21,CM13,0.849283308
CM21,CM21,0.915496122
CM21,CM22,0.911432548
CM21,CM23,0.915906871
CM21,CM24,0.917759974
CM21,CM31,0.911848881
CM21,CM32,0.881471198
CM21,CM33,0.879443402
CM21,CM34,0.808954923
CM21,CM35,0.737485138
CM21,CP11,0.873745888
CM21,CP12,0.815621628
CM21,DM11,0.906844682
CM21,DM12,0.908896448
CM21,DM13,0.905126197
CM21,DM21,0.916624074
CM21,DM22,0.863986381
CM21,DM23,0.687143063
CM21,DMG11,0.62520209
CM21,FF11,0.620353984
CM21,FP11,0.575241651
CM21,FP12,0.433255601
CM21,KU11,0.691400599
CM21,LBH11,0.809263481
CM21,LBH12,0.712314535
CM21,LBH13,0.823120995
CM21,LBH14,0.860219807
CM21,LBH15,0.865455962
CM21,LBH16,0.846141266
CM21,LBH21,0.676784716
CM21,LF11,0.814518065
CM21,LF12,0.805783179
CM21,LF13,0.698120939
CM21,LF14,0.672273088
CM21,LF15,0.692928178
CM21,LF21,0.626623691
CM21,LF22,0.615166263
CM21,LF23,0.544648917
CM21,M11,0.547329684
CM21,M21,0.528143299
CM21,M22,0.618542324
CM21,M32,0.56226167
CM21,M41,0.489242339
CM21,M42,0.358323545
CM21,M43,0.516354685
CM21,M44,0.500237325
CM21,M45,0.47893642
CM21,M51,0.431426224
CM21,M53,0.429073294
CM21,M54,0.434644411
CM21,M55,0.444482252
CM21,M56,0.399894432
CM21,MG11,0.644469421
CM21,MG12,0.521095864
CM21,MG13,0.565700192
CM21,NF11,0.789876289
CM21,NM11,0.706901091
CM21,NM21,0.694684794
CM21,PAD11,0.810333602
CM21,PRP11,0.896863493
CM21,SA11,0.387189888
CM21,SA12,0.350379588
CM21,SA21,0.244700521
CM21,SA22,0.227079197
CM21,SA31,0.314445336
CM21,SA32,0.347055496
CM21,SA33,0.312810924
CM21,SA41,0.216063466
CM21,SA42,0.251084193
CM21,SA43,0.222661548
CM21,UBH11,0.753453835
CM21,UBH12,0.804417362
CM21,UBH13,0.747493175
CM21,UF11,0.539301128
CM21,UF12,0.559920662
CM21,UF13,0.518102726
CM21,UF14,0.508949727
CM21,UF15,0.501320116
CM21,UF24,0.436860097
CM21,UF25,0.411178596
CM22,AP11,0.838450239
CM22,BSA11,0.617261854
CM22,BSA12,0.619704878
CM22,CM11,0.79859462
CM22,CM12,0.892066272
CM22,CM13,0.844781837
CM22,CM21,0.917406756
CM22,CM22,0.915820722
CM22,CM23,0.921925411
CM22,CM24,0.92811865
CM22,CM31,0.924736992
CM22,CM32,0.899899341
CM22,CM33,0.897751941
CM22,CM34,0.831791361
CM22,CM35,0.762450878
CM22,CP11,0.88791508
CM22,CP12,0.830665784
CM22,DM11,0.900665312
CM22,DM12,0.916151861
CM22,DM13,0.918656167
CM22,DM21,0.927336362
CM22,DM22,0.882502109
CM22,DM23,0.71217808
CM22,DMG11,0.62364223
CM22,FF11,0.638639568
CM22,FP11,0.598761114
CM22,FP12,0.45635914
CM22,KU11,0.681185446
CM22,LBH11,0.809107244
CM22,LBH12,0.713761633
CM22,LBH13,0.83252849
CM22,LBH14,0.868527533
CM22,LBH15,0.880548826
CM22,LBH16,0.858062295
CM22,LBH21,0.678530879
CM22,LF11,0.836397065
CM22,LF12,0.827201096
CM22,LF13,0.725290877
CM22,LF14,0.69940954
CM22,LF15,0.719625942
CM22,LF21,0.654693012
CM22,LF22,0.643081543
CM22,LF23,0.571632858
CM22,M11,0.56421082
CM22,M21,0.554073455
CM22,M22,0.638728637
CM22,M32,0.587434439
CM22,M41,0.513824808
CM22,M42,0.381861278
CM22,M43,0.540617627
CM22,M44,0.52532379
CM22,M45,0.501811326
CM22,M51,0.454768749
CM22,M53,0.45345426
CM22,M54,0.459378666
CM22,M55,0.468251769
CM22,M56,0.423001218
CM22,MG11,0.654512177
CM22,MG12,0.527517169
CM22,MG13,0.573270597
CM22,NF11,0.797790123
CM22,NM11,0.698202117
CM22,NM21,0.693144494
CM22,PAD11,0.7993181
CM22,PRP11,0.907976733
CM22,SA11,0.412508654
CM22,SA12,0.373941384
CM22,SA21,0.264690095
CM22,SA22,0.245605069
CM22,SA31,0.336638893
CM22,SA32,0.369491677
CM22,SA33,0.334397147
CM22,SA41,0.233999247
CM22,SA42,0.27027946
CM22,SA43,0.240990572
CM22,UBH11,0.764319436
CM22,UBH12,0.815280093
CM22,UBH13,0.767844091
CM22,UF11,0.567910264
CM22,UF12,0.588740455
CM22,UF13,0.545879955
CM22,UF14,0.537067333
CM22,UF15,0.528541171
CM22,UF24,0.46338191
CM22,UF25,0.436976349
CM23,AP11,0.81994053
CM23,BSA11,0.607128972
CM23,BSA12,0.606719438
CM23,CM11,0.780071765
CM23,CM12,0.877617446
CM23,CM13,0.830011726
CM23,CM21,0.905202607
CM23,CM22,0.905217189
CM23,CM23,0.915760252
CM23,CM24,0.924637276
CM23,CM31,0.928070231
CM23,CM32,0.90879248
CM23,CM33,0.905149809
CM23,CM34,0.848747646
CM23,CM35,0.784565197
CM23,CP11,0.905301352
CM23,CP12,0.854758467
CM23,DM11,0.887860787
CM23,DM12,0.92047707
CM23,DM13,0.929433018
CM23,DM21,0.937381895
CM23,DM22,0.897712398
CM23,DM23,0.73837986
CM23,DMG11,0.649336953
CM23,FF11,0.672823426
CM23,FP11,0.629876617
CM23,FP12,0.485229023
CM23,KU11,0.661392177
CM23,LBH11,0.795991705
CM23,LBH12,0.700278055
CM23,LBH13,0.82335214
CM23,LBH14,0.864034599
CM23,LBH15,0.880083264
CM23,LBH16,0.859726808
CM23,LBH21,0.665012084
CM23,LF11,0.84127798
CM23,LF12,0.844806254
CM23,LF13,0.744974171
CM23,LF14,0.721513811
CM23,LF15,0.741995876
CM23,LF21,0.677902159
CM23,LF22,0.667287548
CM23,LF23,0.598123561
CM23,M11,0.597486033
CM23,M21,0.579819265
CM23,M22,0.666447707
CM23,M32,0.612949401
CM23,M41,0.537231124
CM23,M42,0.399691037
CM23,M43,0.568600487
CM23,M44,0.553991022
CM23,M45,0.532518685
CM23,M51,0.475927747
CM23,M53,0.477087125
CM23,M54,0.485201279
CM23,M55,0.497353099
CM23,M56,0.449464081
CM23,MG11,0.687550846
CM23,MG12,0.560343554
CM23,MG13,0.605562244
CM23,NF11,0.822817719
CM23,NM11,0.680510737
CM23,NM21,0.677747153
CM23,PAD11,0.779394125
CM23,PRP11,0.91988332
CM23,SA11,0.433226902
CM23,SA12,0.392037034
CM23,SA21,0.279073905
CM23,SA22,0.258575622
CM23,SA31,0.353917667
CM23,SA32,0.391590761
CM23,SA33,0.355807653
CM23,SA41,0.246632331
CM23,SA42,0.287193042
CM23,SA43,0.257476589
CM23,UBH11,0.75515573
CM23,UBH12,0.810488163
CM23,UBH13,0.775700674
CM23,UF11,0.589231243
CM23,UF12,0.61224587
CM23,UF13,0.57005448
CM23,UF14,0.560056086
CM23,UF15,0.552968542
CM23,UF24,0.485521944
CM23,UF25,0.458369128
CM24,AP11,0.766045302
CM24,BSA11,0.565409837
CM24,BSA12,0.555021225
CM24,CM11,0.720053691
CM24,CM12,0.828815425
CM24,CM13,0.7771754
CM24,CM21,0.873815243
CM24,CM22,0.877933683
CM24,CM23,0.890780145
CM24,CM24,0.916666229
CM24,CM31,0.931537337
CM24,CM32,0.933662989
CM24,CM33,0.921831672
CM24,CM34,0.886605992
CM24,CM35,0.839744937
CM24,CP11,0.931572706
CM24,CP12,0.885432655
CM24,DM11,0.839668231
CM24,DM12,0.903394712
CM24,DM13,0.938874867
CM24,DM21,0.948858599
CM24,DM22,0.932124041
CM24,DM23,0.792446835
CM24,DMG11,0.650515645
CM24,FF11,0.717287611
CM24,FP11,0.676651693
CM24,FP12,0.542140033
CM24,KU11,0.596964885
CM24,LBH11,0.745789762
CM24,LBH12,0.64917861
CM24,LBH13,0.795322745
CM24,LBH14,0.834666496
CM24,LBH15,0.877266386
CM24,LBH16,0.839480062
CM24,LBH21,0.613143384
CM24,LF11,0.857946997
CM24,LF12,0.86845529
CM24,LF13,0.797326744
CM24,LF14,0.775090867
CM24,LF15,0.798574469
CM24,LF21,0.732850536
CM24,LF22,0.724304092
CM24,LF23,0.650017487
CM24,M11,0.62629785
CM24,M21,0.626284082
CM24,M22,0.691538523
CM24,M32,0.649430466
CM24,M41,0.5717416
CM24,M42,0.433681864
CM24,M43,0.608269076
CM24,M44,0.601756379
CM24,M45,0.578448618
CM24,M51,0.506285889
CM24,M53,0.51343441
CM24,M54,0.52767587
CM24,M55,0.540832097
CM24,M56,0.498014165
CM24,MG11,0.717662568
CM24,MG12,0.585031185
CM24,MG13,0.621061151
CM24,NF11,0.837708907
CM24,NM11,0.617350685
CM24,NM21,0.620819975
CM24,PAD11,0.719121041
CM24,PRP11,0.921736845
CM24,SA11,0.474159529
CM24,SA12,0.425680564
CM24,SA21,0.309340948
CM24,SA22,0.283942781
CM24,SA31,0.38586506
CM24,SA32,0.426468608
CM24,SA33,0.397586942
CM24,SA41,0.272113676
CM24,SA42,0.315233457
CM24,SA43,0.292205411
CM24,UBH11,0.725690106
CM24,UBH12,0.781406794
CM24,UBH13,0.772940932
CM24,UF11,0.644560287
CM24,UF12,0.665628281
CM24,UF13,0.621378253
CM24,UF14,0.610697514
CM24,UF15,0.599983688
CM24,UF24,0.527097241
CM24,UF25,0.499059095
CM31,AP11,0.7071914
CM31,BSA11,0.51547717
CM31,BSA12,0.501446443
CM31,CM11,0.661388563
CM31,CM12,0.77510441
CM31,CM13,0.721145395
CM31,CM21,0.825894987
CM31,CM22,0.832124601
CM31,CM23,0.850533213
CM31,CM24,0.886161107
CM31,CM31,0.916604278
CM31,CM32,0.933208438
CM31,CM33,0.913079186
CM31,CM34,0.901733521
CM31,CM35,0.875869403
CM31,CP11,0.953990189
CM31,CP12,0.922712885
CM31,DM11,0.788962596
CM31,DM12,0.8819779
CM31,DM13,0.936174964
CM31,DM21,0.952785864
CM31,DM22,0.949006826
CM31,DM23,0.837418872
CM31,DMG11,0.69498422
CM31,FF11,0.780646802
CM31,FP11,0.730158638
CM31,FP12,0.599370869
CM31,KU11,0.537726696
CM31,LBH11,0.690357661
CM31,LBH12,0.593477171
CM31,LBH13,0.747805564
CM31,LBH14,0.79334321
CM31,LBH15,0.850574546
CM31,LBH16,0.808303304
CM31,LBH21,0.557526362
CM31,LF11,0.842753215
CM31,LF12,0.877122198
CM31,LF13,0.823250323
CM31,LF14,0.805887877
CM31,LF15,0.834547833
CM31,LF21,0.767841028
CM31,LF22,0.764042513
CM31,LF23,0.6938769
CM31,M11,0.681779363
CM31,M21,0.664171524
CM31,M22,0.725972246
CM31,M32,0.681592188
CM31,M41,0.601603658
CM31,M42,0.455963671
CM31,M43,0.650620696
CM31,M44,0.649554461
CM31,M45,0.631323335
CM31,M51,0.53051587
CM31,M53,0.546057977
CM31,M54,0.567644452
CM31,M55,0.588174062
CM31,M56,0.545117099
CM31,MG11,0.779903405
CM31,MG12,0.651012469
CM31,MG13,0.676951232
CM31,NF11,0.876239516
CM31,NM11,0.559482383
CM31,NM21,0.562818999
CM31,PAD11,0.659534624
CM31,PRP11,0.91937318
CM31,SA11,0.50128382
CM31,SA12,0.446829009
CM31,SA21,0.326682714
CM31,SA22,0.298080976
CM31,SA31,0.40733683
CM31,SA32,0.458209264
CM31,SA33,0.433913673
CM31,SA41,0.287165836
CM31,SA42,0.338005536
CM31,SA43,0.320077029
CM31,UBH11,0.677372735
CM31,UBH12,0.738247621
CM31,UBH13,0.752978991
CM31,UF11,0.675869416
CM31,UF12,0.69966652
CM31,UF13,0.656583479
CM31,UF14,0.644696699
CM31,UF15,0.636560304
CM31,UF24,0.556881975
CM31,UF25,0.528445883
CM32,AP11,0.609183252
CM32,BSA11,0.443353652
CM32,BSA12,0.421266245
CM32,CM11,0.561589145
CM32,CM12,0.679701138
CM32,CM13,0.626244268
CM32,CM21,0.743624236
CM32,CM22,0.754275604
CM32,CM23,0.775770782
CM32,CM24,0.827388893
CM32,CM31,0.869330788
CM32,CM32,0.917821169
CM32,CM33,0.890281223
CM32,CM34,0.913550388
CM32,CM35,0.912900549
CM32,CP11,0.935711483
CM32,CP12,0.912677165
CM32,DM11,0.694847372
CM32,DM12,0.818487292
CM32,DM13,0.903940603
CM32,DM21,0.913752363
CM32,DM22,0.946580788
CM32,DM23,0.873432796
CM32,DMG11,0.652863586
CM32,FF11,0.806438298
CM32,FP11,0.761564986
CM32,FP12,0.662891641
CM32,KU11,0.441961756
CM32,LBH11,0.599660431
CM32,LBH12,0.507581756
CM32,LBH13,0.674017585
CM32,LBH14,0.717644059
CM32,LBH15,0.799773825
CM32,LBH16,0.74500385
CM32,LBH21,0.473452696
CM32,LF11,0.820143777
CM32,LF12,0.872182348
CM32,LF13,0.863527756
CM32,LF14,0.851388039
CM32,LF15,0.876691166
CM32,LF21,0.814158467
CM32,LF22,0.810898584
CM32,LF23,0.735912176
CM32,M11,0.684669608
CM32,M21,0.707816603
CM32,M22,0.726365119
CM32,M32,0.702159747
CM32,M41,0.620137186
CM32,M42,0.481086348
