plant_SZ,seed_SZ,GS
CM24,SA32,0.444028374
CM24,SA33,0.40919865
CM24,SA41,0.289267255
CM24,SA42,0.331674813
CM24,SA43,0.302318433
CM24,UBH11,0.770021716
CM24,UBH12,0.82247759
CM24,UBH13,0.810446971
CM24,UF11,0.656703408
CM24,UF12,0.678872978
CM24,UF13,0.635149272
CM24,UF14,0.626792131
CM24,UF15,0.61736523
CM24,UF24,0.546752341
CM24,UF25,0.518740961
CM31,AP11,0.742706109
CM31,BSA11,0.559968333
CM31,BSA12,0.544003583
CM31,CM11,0.695752286
CM31,CM12,0.807185085
CM31,CM13,0.757083144
CM31,CM21,0.860065195
CM31,CM22,0.867109722
CM31,CM23,0.884652664
CM31,CM24,0.918286469
CM31,CM31,0.945101042
CM31,CM32,0.955131539
CM31,CM33,0.939371738
CM31,CM34,0.920102561
CM31,CM35,0.885782538
CM31,CP11,0.965919881
CM31,CP12,0.931180318
CM31,DM11,0.81875768
CM31,DM12,0.911792039
CM31,DM13,0.958395081
CM31,DM21,0.970910788
CM31,DM22,0.963297227
CM31,DM23,0.848525548
CM31,DMG11,0.690186899
CM31,FF11,0.781892011
CM31,FP11,0.743378509
CM31,FP12,0.603474821
CM31,KU11,0.574100198
CM31,LBH11,0.730602728
CM31,LBH12,0.636660094
CM31,LBH13,0.790169725
CM31,LBH14,0.832777545
CM31,LBH15,0.887219854
CM31,LBH16,0.847277596
CM31,LBH21,0.600554452
CM31,LF11,0.876163175
CM31,LF12,0.901985563
CM31,LF13,0.839367407
CM31,LF14,0.820649715
CM31,LF15,0.84725141
CM31,LF21,0.784217718
CM31,LF22,0.778964505
CM31,LF23,0.711524698
CM31,M11,0.693309186
CM31,M21,0.683889604
CM31,M22,0.751002753
CM31,M32,0.707863494
CM31,M41,0.630260262
CM31,M42,0.482653988
CM31,M43,0.6726651
CM31,M44,0.6660084
CM31,M45,0.643543034
CM31,M51,0.560010287
CM31,M53,0.571333171
CM31,M54,0.587616199
CM31,M55,0.602811932
CM31,M56,0.557302538
CM31,MG11,0.774376506
CM31,MG12,0.639386615
CM31,MG13,0.678251719
CM31,NF11,0.881809161
CM31,NM11,0.596652791
CM31,NM21,0.604112125
CM31,PAD11,0.693051008
CM31,PRP11,0.942633775
CM31,SA11,0.523178195
CM31,SA12,0.471973818
CM31,SA21,0.346118882
CM31,SA22,0.318543661
CM31,SA31,0.431260711
CM31,SA32,0.479436398
CM31,SA33,0.448782794
CM31,SA41,0.306778305
CM31,SA42,0.357390873
CM31,SA43,0.332782752
CM31,UBH11,0.722361447
CM31,UBH12,0.780952715
CM31,UBH13,0.793469628
CM31,UF11,0.692043106
CM31,UF12,0.717156731
CM31,UF13,0.674481844
CM31,UF14,0.664994439
CM31,UF15,0.658277205
CM31,UF24,0.580530747
CM31,UF25,0.552025686
CM32,AP11,0.643419818
CM32,BSA11,0.484529899
CM32,BSA12,0.459589502
CM32,CM11,0.593949072
CM32,CM12,0.711935006
CM32,CM13,0.661190955
CM32,CM21,0.779222298
CM32,CM22,0.790958347
CM32,CM23,0.811977187
CM32,CM24,0.86301269
CM32,CM31,0.902232141
CM32,CM32,0.945927523
CM32,CM33,0.922259298
CM32,CM34,0.938846704
CM32,CM35,0.930013765
CM32,CP11,0.953525921
CM32,CP12,0.926865966
CM32,DM11,0.725218119
CM32,DM12,0.851283523
CM32,DM13,0.931430977
CM32,DM21,0.937028369
CM32,DM22,0.967456945
CM32,DM23,0.891326477
CM32,DMG11,0.651373701
CM32,FF11,0.812903894
CM32,FP11,0.780597244
CM32,FP12,0.67264904
CM32,KU11,0.474266115
CM32,LBH11,0.638293453
CM32,LBH12,0.547648029
CM32,LBH13,0.716782738
CM32,LBH14,0.758005172
CM32,LBH15,0.839809186
CM32,LBH16,0.785815338
CM32,LBH21,0.512909689
CM32,LF11,0.858782921
CM32,LF12,0.903050678
CM32,LF13,0.887095646
CM32,LF14,0.873549512
CM32,LF15,0.896684096
CM32,LF21,0.837814223
CM32,LF22,0.832990305
CM32,LF23,0.760165035
CM32,M11,0.700351595
CM32,M21,0.734116714
CM32,M22,0.756063902
