plant_fut_SZ,seed_SZ,HTp
futCM11,AP11,0.8655543549
futCM11,BSA11,0.5426874863
futCM11,BSA12,0.5915674808
futCM11,CM11,0.8548823685
futCM11,CM12,0.9083234289
futCM11,CM13,0.8619892064
futCM11,CM21,0.8744209811
futCM11,CM22,0.8551678251
futCM11,CM23,0.852919631
futCM11,CM24,0.8253507541
futCM11,CM31,0.8116106748
futCM11,CM32,0.7379038273
futCM11,CM33,0.7341691456
futCM11,CM34,0.6362740353
futCM11,CM35,0.562799959
futCM11,CP11,0.7825077155
futCM11,CP12,0.7356934459
futCM11,DM11,0.9247945197
futCM11,DM12,0.8437681101
futCM11,DM13,0.7947706729
futCM11,DM21,0.8378676176
futCM11,DM22,0.7270505576
futCM11,DM23,0.5301806195
futCM11,DMG11,0.6742896683
futCM11,FF11,0.5368822037
futCM11,FP11,0.4501636374
futCM11,FP12,0.3125005472
futCM11,KU11,0.7425017079
futCM11,LBH11,0.7949812139
futCM11,LBH12,0.6872066589
futCM11,LBH13,0.7377324607
futCM11,LBH14,0.7874281481
futCM11,LBH15,0.7468387588
futCM11,LBH16,0.7528723606
futCM11,LBH21,0.6509536536
futCM11,LF11,0.6497441576
futCM11,LF12,0.645829196
futCM11,LF13,0.4981065673
futCM11,LF14,0.4746926448
futCM11,LF15,0.5093360431
futCM11,LF21,0.4348367977
futCM11,LF22,0.4348804757
futCM11,LF23,0.3838884721
futCM11,M11,0.4888703891
futCM11,M21,0.3520018738
futCM11,M22,0.4949188461
futCM11,M32,0.4041915037
futCM11,M41,0.3433995427
futCM11,M42,0.2183437408
futCM11,M43,0.3841911622
futCM11,M44,0.3637128378
futCM11,M45,0.3650208703
futCM11,M51,0.2910141482
futCM11,M53,0.2913600885
futCM11,M54,0.2990113934
futCM11,M55,0.3201882639
futCM11,M56,0.2791126793
futCM11,MG11,0.6171042927
futCM11,MG12,0.5211011689
futCM11,MG13,0.5679132152
futCM11,NF11,0.76715277
futCM11,NM11,0.7532980984
futCM11,NM21,0.6926079329
futCM11,PAD11,0.8612869481
futCM11,PRP11,0.8056077387
futCM11,SA11,0.2219481465
futCM11,SA12,0.2032833534
futCM11,SA21,0.1182791242
futCM11,SA22,0.1123402014
futCM11,SA31,0.1822638373
futCM11,SA32,0.2234953061
futCM11,SA33,0.1960577019
futCM11,SA41,0.1086228167
futCM11,SA42,0.1420605015
futCM11,SA43,0.1211635051
futCM11,UBH11,0.6586330749
futCM11,UBH12,0.7145216257
futCM11,UBH13,0.5995758342
futCM11,UF11,0.3369253709
futCM11,UF12,0.3646456205
futCM11,UF13,0.3290175256
futCM11,UF14,0.3280638041
futCM11,UF15,0.3384805461
futCM11,UF24,0.2726994749
futCM11,UF25,0.2560990485
futCM12,AP11,0.7991308135
futCM12,BSA11,0.4984199289
futCM12,BSA12,0.5291465386
futCM12,CM11,0.7752093041
futCM12,CM12,0.901
futCM12,CM13,0.8025983707
futCM12,CM21,0.8485008767
futCM12,CM22,0.8357975739
futCM12,CM23,0.8402474839
futCM12,CM24,0.8313903455
futCM12,CM31,0.8312252065
futCM12,CM32,0.7836865854
futCM12,CM33,0.7716715987
futCM12,CM34,0.6939424091
futCM12,CM35,0.6348407799
futCM12,CP11,0.8325771104
futCM12,CP12,0.7907089431
futCM12,DM11,0.901
futCM12,DM12,0.8408016091
futCM12,DM13,0.825833798
futCM12,DM21,0.901
futCM12,DM22,0.7844734006
futCM12,DM23,0.5981552796
futCM12,DMG11,0.6929371464
futCM12,FF11,0.6020883293
futCM12,FP11,0.5063634946
futCM12,FP12,0.3744467459
futCM12,KU11,0.6479860527
futCM12,LBH11,0.7402271944
futCM12,LBH12,0.6270536389
futCM12,LBH13,0.715878545
futCM12,LBH14,0.7681840469
futCM12,LBH15,0.7562750048
futCM12,LBH16,0.7450409143
futCM12,LBH21,0.5902759991
futCM12,LF11,0.6825593416
futCM12,LF12,0.6884096767
futCM12,LF13,0.5620934586
futCM12,LF14,0.5386190543
futCM12,LF15,0.5781214024
futCM12,LF21,0.4964206238
futCM12,LF22,0.4988740984
futCM12,LF23,0.4388593022
futCM12,M11,0.5313739735
futCM12,M21,0.3979466842
futCM12,M22,0.5246031496
futCM12,M32,0.4429414268
futCM12,M41,0.3755528644
futCM12,M42,0.2458444143
futCM12,M43,0.4266183548
futCM12,M44,0.415436264
futCM12,M45,0.4180544195
futCM12,M51,0.3172616824
futCM12,M53,0.3259617251
futCM12,M54,0.342112984
futCM12,M55,0.3695886927
futCM12,M56,0.3284634514
futCM12,MG11,0.6730811325
futCM12,MG12,0.5721735522
futCM12,MG13,0.6008733888
futCM12,NF11,0.8044546806
futCM12,NM11,0.6635170279
futCM12,NM21,0.6230882807
futCM12,PAD11,0.7796803286
futCM12,PRP11,0.8260959757
futCM12,SA11,0.2572202759
futCM12,SA12,0.2312381914
futCM12,SA21,0.1397814098
futCM12,SA22,0.1304462606
futCM12,SA31,0.2082897181
futCM12,SA32,0.2561184699
futCM12,SA33,0.2334313158
futCM12,SA41,0.1267205007
futCM12,SA42,0.1653534912
futCM12,SA43,0.1488187702
futCM12,UBH11,0.633416669
futCM12,UBH12,0.6951441565
futCM12,UBH13,0.6112579372
futCM12,UF11,0.3930457888
futCM12,UF12,0.4217456081
futCM12,UF13,0.380497403
futCM12,UF14,0.3783277357
futCM12,UF15,0.3862592894
futCM12,UF24,0.3123440071
futCM12,UF25,0.293827346
futCM13,AP11,0.8526774939
futCM13,BSA11,0.5617288608
futCM13,BSA12,0.5952916239
futCM13,CM11,0.8299534607
futCM13,CM12,0.9054402676
futCM13,CM13,0.8576856033
futCM13,CM21,0.8938897255
futCM13,CM22,0.881329156
futCM13,CM23,0.8851119951
futCM13,CM24,0.8703475338
futCM13,CM31,0.8658358658
futCM13,CM32,0.8077225304
futCM13,CM33,0.8015356906
futCM13,CM34,0.7143689239
futCM13,CM35,0.64576737
futCM13,CP11,0.8484176387
futCM13,CP12,0.8047100982
futCM13,DM11,0.9210647255
futCM13,DM12,0.8823563461
futCM13,DM13,0.8541242361
futCM13,DM21,0.8920961411
futCM13,DM22,0.8006978701
futCM13,DM23,0.6121462691
futCM13,DMG11,0.6949899539
futCM13,FF11,0.6110106771
futCM13,FP11,0.525474232
futCM13,FP12,0.3830144609
futCM13,KU11,0.7096893703
futCM13,LBH11,0.8009657983
futCM13,LBH12,0.692926266
futCM13,LBH13,0.7713495027
futCM13,LBH14,0.8219555595
futCM13,LBH15,0.8005696628
futCM13,LBH16,0.7975363848
futCM13,LBH21,0.6564034343
futCM13,LF11,0.7189662934
futCM13,LF12,0.7189206521
futCM13,LF13,0.5782810126
futCM13,LF14,0.554092249
futCM13,LF15,0.591523414
futCM13,LF21,0.5131708342
futCM13,LF22,0.5146280671
futCM13,LF23,0.4584115705
futCM13,M11,0.5545754065
futCM13,M21,0.4193279211
futCM13,M22,0.5581287656
futCM13,M32,0.472854736
futCM13,M41,0.4064955218
futCM13,M42,0.2698274628
futCM13,M43,0.453369227
futCM13,M44,0.4358041608
futCM13,M45,0.4364735715
futCM13,M51,0.3479023064
futCM13,M53,0.3526451098
futCM13,M54,0.3644177521
futCM13,M55,0.3889943424
futCM13,M56,0.3441101412
futCM13,MG11,0.6747974048
futCM13,MG12,0.5672083784
futCM13,MG13,0.613704174
futCM13,NF11,0.8177967717
futCM13,NM11,0.7264783217
futCM13,NM21,0.6889040398
futCM13,PAD11,0.8328374924
futCM13,PRP11,0.8579339476
futCM13,SA11,0.2765925137
futCM13,SA12,0.253310176
futCM13,SA21,0.1538142339
futCM13,SA22,0.1455814589
futCM13,SA31,0.2290815125
futCM13,SA32,0.2778817453
futCM13,SA33,0.2488047655
futCM13,SA41,0.1412946335
futCM13,SA42,0.182333211
futCM13,SA43,0.1598044129
futCM13,UBH11,0.6923404654
futCM13,UBH12,0.7524001478
futCM13,UBH13,0.6608544527
futCM13,UF11,0.4083261641
futCM13,UF12,0.4389907507
futCM13,UF13,0.3984027297
futCM13,UF14,0.3980294018
futCM13,UF15,0.4086599209
futCM13,UF24,0.3348765972
futCM13,UF25,0.3160246072
futCM21,AP11,0.7792129072
futCM21,BSA11,0.5141450783
futCM21,BSA12,0.5280801772
futCM21,CM11,0.742016059
futCM21,CM12,0.8439212908
futCM21,CM13,0.7880373441
futCM21,CM21,0.861734164
futCM21,CM22,0.8565896168
futCM21,CM23,0.8635542246
futCM21,CM24,0.8720392101
futCM21,CM31,0.8777525253
futCM21,CM32,0.8522609984
futCM21,CM33,0.837635214
futCM21,CM34,0.7725804847
futCM21,CM35,0.7203267418
futCM21,CP11,0.8812467802
futCM21,CP12,0.8368626385
futCM21,DM11,0.8589193093
futCM21,DM12,0.8621349026
futCM21,DM13,0.873257719
futCM21,DM21,0.9072300759
futCM21,DM22,0.8524217783
futCM21,DM23,0.6777901243
futCM21,DMG11,0.662504871
futCM21,FF11,0.6542153974
futCM21,FP11,0.5717873048
futCM21,FP12,0.44695662
futCM21,KU11,0.6109184422
futCM21,LBH11,0.7375741333
futCM21,LBH12,0.6271293719
futCM21,LBH13,0.7468399433
futCM21,LBH14,0.7930406293
futCM21,LBH15,0.8078000923
futCM21,LBH16,0.77907955
futCM21,LBH21,0.5903749958
futCM21,LF11,0.7563673209
futCM21,LF12,0.755816162
futCM21,LF13,0.6505305049
futCM21,LF14,0.6251034065
futCM21,LF15,0.6656852339
futCM21,LF21,0.5816998106
futCM21,LF22,0.5846167129
futCM21,LF23,0.5151533674
futCM21,M11,0.5692818348
futCM21,M21,0.4671639607
futCM21,M22,0.5722346264
futCM21,M32,0.5079779571
futCM21,M41,0.43672801
futCM21,M42,0.3022593708
futCM21,M43,0.4894231499
futCM21,M44,0.4849861786
futCM21,M45,0.4827357292
futCM21,M51,0.3737882535
futCM21,M53,0.3866815583
futCM21,M54,0.4074726405
futCM21,M55,0.434449266
futCM21,M56,0.3954869853
futCM21,MG11,0.693146036
futCM21,MG12,0.5754534365
futCM21,MG13,0.6033286165
futCM21,NF11,0.8176981204
futCM21,NM11,0.6303723123
futCM21,NM21,0.6132956968
futCM21,PAD11,0.7440509137
futCM21,PRP11,0.8610638985
futCM21,SA11,0.3189107106
futCM21,SA12,0.2867849367
futCM21,SA21,0.1823821771
futCM21,SA22,0.1692688885
futCM21,SA31,0.2600645771
futCM21,SA32,0.3116718871
futCM21,SA33,0.2915046233
futCM21,SA41,0.1649074536
futCM21,SA42,0.2088600852
futCM21,SA43,0.1942190738
futCM21,UBH11,0.6657554407
futCM21,UBH12,0.7261298802
futCM21,UBH13,0.6682330745
futCM21,UF11,0.476171469
futCM21,UF12,0.5043559259
futCM21,UF13,0.4571662436
futCM21,UF14,0.455822643
futCM21,UF15,0.4599048919
futCM21,UF24,0.3793954059
futCM21,UF25,0.3587952227
futCM22,AP11,0.7727359705
futCM22,BSA11,0.5222397777
futCM22,BSA12,0.5308619133
futCM22,CM11,0.7323894834
futCM22,CM12,0.8390611759
futCM22,CM13,0.7842119448
futCM22,CM21,0.8646384452
futCM22,CM22,0.8622331322
futCM22,CM23,0.8710326713
futCM22,CM24,0.8842570974
futCM22,CM31,0.8928274544
futCM22,CM32,0.8736697862
futCM22,CM33,0.8587779339
futCM22,CM34,0.7987154854
futCM22,CM35,0.7491993542
futCM22,CP11,0.8981718533
futCM22,CP12,0.8549830517
futCM22,DM11,0.85306813
futCM22,DM12,0.8710573704
futCM22,DM13,0.8892204467
futCM22,DM21,0.9200043694
futCM22,DM22,0.8741855539
futCM22,DM23,0.7069177146
futCM22,DMG11,0.6602900886
futCM22,FF11,0.6766694299
futCM22,FP11,0.5992604637
futCM22,FP12,0.4747842724
futCM22,KU11,0.6012692715
futCM22,LBH11,0.738469753
futCM22,LBH12,0.6296283964
futCM22,LBH13,0.7576977512
futCM22,LBH14,0.8029296826
futCM22,LBH15,0.8249991876
futCM22,LBH16,0.7929180782
futCM22,LBH21,0.5931697072
futCM22,LF11,0.7808424362
futCM22,LF12,0.7801063766
futCM22,LF13,0.6807652142
futCM22,LF14,0.6552048534
futCM22,LF15,0.6960763796
futCM22,LF21,0.6126698745
futCM22,LF22,0.615992134
futCM22,LF23,0.5452920869
futCM22,M11,0.5897335896
futCM22,M21,0.4945301651
futCM22,M22,0.5944792271
futCM22,M32,0.5350217917
futCM22,M41,0.4627366374
futCM22,M42,0.3257747305
futCM22,M43,0.5165426487
futCM22,M44,0.5135911426
futCM22,M45,0.5097252429
futCM22,M51,0.3977583019
futCM22,M53,0.4126376748
futCM22,M54,0.434780193
futCM22,M55,0.4617205604
futCM22,M56,0.4222489846
futCM22,MG11,0.7055461359
futCM22,MG12,0.583409401
futCM22,MG13,0.6125393298
futCM22,NF11,0.8272384115
futCM22,NM11,0.6222944383
futCM22,NM21,0.6127429141
futCM22,PAD11,0.7331472117
futCM22,PRP11,0.8742690844
futCM22,SA11,0.3437706869
futCM22,SA12,0.3096964157
futCM22,SA21,0.2001454827
futCM22,SA22,0.1856911398
futCM22,SA31,0.2818046257
futCM22,SA32,0.335420497
futCM22,SA33,0.315132149
futCM22,SA41,0.1811409551
futCM22,SA42,0.2277238425
futCM22,SA43,0.2130422466
futCM22,UBH11,0.6778653302
futCM22,UBH12,0.7385427899
futCM22,UBH13,0.6905020134
futCM22,UF11,0.5063277922
futCM22,UF12,0.5352568316
futCM22,UF13,0.4863811984
futCM22,UF14,0.4857108686
futCM22,UF15,0.4894389029
futCM22,UF24,0.4067313544
futCM22,UF25,0.3854575269
futCM23,AP11,0.7515005335
futCM23,BSA11,0.5117943246
futCM23,BSA12,0.5176195316
futCM23,CM11,0.7116245585
futCM23,CM12,0.8217402017
futCM23,CM13,0.7672433572
futCM23,CM21,0.8491386433
futCM23,CM22,0.848519062
futCM23,CM23,0.8621454608
futCM23,CM24,0.8778039185
futCM23,CM31,0.8934890268
futCM23,CM32,0.8807447565
futCM23,CM33,0.8645841329
futCM23,CM34,0.8151461446
futCM23,CM35,0.771385192
futCM23,CP11,0.9146055989
futCM23,CP12,0.8795527933
futCM23,DM11,0.8375493863
futCM23,DM12,0.8738028496
futCM23,DM13,0.8987472085
futCM23,DM21,0.9279569729
futCM23,DM22,0.8882984083
futCM23,DM23,0.7338691346
futCM23,DMG11,0.6878634633
futCM23,FF11,0.7148386782
futCM23,FP11,0.632273435
futCM23,FP12,0.5066770449
futCM23,KU11,0.5803270701
futCM23,LBH11,0.7236348258
futCM23,LBH12,0.6151699259
futCM23,LBH13,0.7463344862
futCM23,LBH14,0.7964271744
futCM23,LBH15,0.8220572292
futCM23,LBH16,0.7932186139
futCM23,LBH21,0.5789740796
futCM23,LF11,0.7838104081
futCM23,LF12,0.7974186453
futCM23,LF13,0.7001845811
futCM23,LF14,0.6772542353
futCM23,LF15,0.7184277973
futCM23,LF21,0.6357097919
futCM23,LF22,0.6402715224
futCM23,LF23,0.5720767187
futCM23,M11,0.6265203106
futCM23,M21,0.5197347841
futCM23,M22,0.6221056105
futCM23,M32,0.5599580396
futCM23,M41,0.4851500919
futCM23,M42,0.3418974605
futCM23,M43,0.544967808
futCM23,M44,0.543385378
futCM23,M45,0.542922505
futCM23,M51,0.4174504715
futCM23,M53,0.4355407425
futCM23,M54,0.4608192951
futCM23,M55,0.4924098731
futCM23,M56,0.4503168906
futCM23,MG11,0.7427263022
futCM23,MG12,0.6217813175
futCM23,MG13,0.6487714418
futCM23,NF11,0.8530659729
futCM23,NM11,0.6034564622
futCM23,NM21,0.5964920331
futCM23,PAD11,0.71079927
futCM23,PRP11,0.885151876
futCM23,SA11,0.3628036951
futCM23,SA12,0.3258806909
futCM23,SA21,0.2121842112
futCM23,SA22,0.1963689975
futCM23,SA31,0.297275361
futCM23,SA32,0.3568693392
futCM23,SA33,0.3366376177
futCM23,SA41,0.1916615791
futCM23,SA42,0.2430586299
futCM23,SA43,0.228691023
futCM23,UBH11,0.6670882631
futCM23,UBH12,0.7320798631
futCM23,UBH13,0.6975201408
futCM23,UF11,0.5270738614
futCM23,UF12,0.5583445346
futCM23,UF13,0.5099536986
futCM23,UF14,0.5079911068
futCM23,UF15,0.513467599
futCM23,UF24,0.427670108
futCM23,UF25,0.4056512791
futCM24,AP11,0.6970070179
futCM24,BSA11,0.4753353546
futCM24,BSA12,0.4722889603
futCM24,CM11,0.6529160706
futCM24,CM12,0.771222312
futCM24,CM13,0.7155386764
futCM24,CM21,0.8135137108
futCM24,CM22,0.8172456617
futCM24,CM23,0.8328017299
futCM24,CM24,0.8635388519
futCM24,CM31,0.8878058808
futCM24,CM32,0.8987355161
futCM24,CM33,0.8768743177
futCM24,CM34,0.8482780757
futCM24,CM35,0.8193193513
futCM24,CP11,0.9271995854
futCM24,CP12,0.8943427905
futCM24,DM11,0.7880217622
futCM24,DM12,0.852265135
futCM24,DM13,0.9019981395
futCM24,DM21,0.9272496416
futCM24,DM22,0.9137446865
futCM24,DM23,0.7782237698
futCM24,DMG11,0.6667215473
futCM24,FF11,0.7446791382
futCM24,FP11,0.6666983241
futCM24,FP12,0.5544194597
futCM24,KU11,0.5203108804
futCM24,LBH11,0.6754885112
futCM24,LBH12,0.5682921893
futCM24,LBH13,0.7165828497
futCM24,LBH14,0.7647347417
futCM24,LBH15,0.813353306
futCM24,LBH16,0.7716261601
futCM24,LBH21,0.5323725774
futCM24,LF11,0.7954341709
futCM24,LF12,0.8175514088
futCM24,LF13,0.7491390465
futCM24,LF14,0.7269483583
futCM24,LF15,0.768083814
futCM24,LF21,0.6845464033
futCM24,LF22,0.68912183
futCM24,LF23,0.6140768353
futCM24,M11,0.6378699414
futCM24,M21,0.5601779976
futCM24,M22,0.6366220481
futCM24,M32,0.5872755291
futCM24,M41,0.5091451186
futCM24,M42,0.3661243631
futCM24,M43,0.5724804251
futCM24,M44,0.579670992
futCM24,M45,0.5764796811
futCM24,M51,0.437644205
futCM24,M53,0.4607772618
futCM24,M54,0.491980043
futCM24,M55,0.524052815
futCM24,M56,0.4883769841
futCM24,MG11,0.7546418093
futCM24,MG12,0.6283866477
futCM24,MG13,0.6438163043
futCM24,NF11,0.8484341686
futCM24,NM11,0.5449233315
futCM24,NM21,0.5447994224
futCM24,PAD11,0.6514474025
futCM24,PRP11,0.8806781259
futCM24,SA11,0.3967253082
futCM24,SA12,0.3509442316
futCM24,SA21,0.2352007
futCM24,SA22,0.2141623696
futCM24,SA31,0.3198716474
futCM24,SA32,0.3810246827
futCM24,SA33,0.3686550535
futCM24,SA41,0.2090601682
futCM24,SA42,0.2619649612
futCM24,SA43,0.2548880215
futCM24,UBH11,0.6376542392
futCM24,UBH12,0.702122496
futCM24,UBH13,0.6944348
futCM24,UF11,0.5786582341
futCM24,UF12,0.6059517513
futCM24,UF13,0.5557058732
futCM24,UF14,0.5507424461
futCM24,UF15,0.5505085905
futCM24,UF24,0.4603205991
futCM24,UF25,0.4366911057
futCM31,AP11,0.6397363464
futCM31,BSA11,0.4325005518
futCM31,BSA12,0.4266777376
futCM31,CM11,0.5979268865
futCM31,CM12,0.7180863417
futCM31,CM13,0.6629146217
futCM31,CM21,0.7625810595
futCM31,CM22,0.768470653
futCM31,CM23,0.789438266
futCM31,CM24,0.8268074251
futCM31,CM31,0.8634382376
futCM31,CM32,0.8897370303
futCM31,CM33,0.862965604
futCM31,CM34,0.857322231
futCM31,CM35,0.8451693863
futCM31,CP11,0.9353267984
futCM31,CP12,0.9158595353
